,date,publication,words,author,title,intro
0,2020-03-04,Libération,1031mots,Par Fiona Harvey «The Guardian»,"Au Royaume-Uni, les tories sous influence","  ... La négation du  réchauffement  climatique prend de nouvelles formes, d'après les experts, passant d'un rejet pur et simple de la science climatique à des attaques dissimulées contre les politiques environnementales ..."
1,2020-03-24,Libération,1030mots,Recueilli par Nicolas Celnik,Covid-19 : «C'est le moment où jamais pour agir sur le front climatique»,"  ...  dans les rues désertes un air de fin du monde, on aurait tort de confondre  changement  climatique et coronavirus, selon l'historien JeanBaptiste Fressoz, chargé de recherches au CNRS. Pour l ..."
2,2020-01-30,Libération,1715mots,Par Nicolas Celnik et Thibaut Sardier,Assez pensé ?,"  ...  suis jeune, je pense que je peux arriver à inciter les gens à combattre le  changement  climatique», explique l'activiste âgée de 22 ans, instigatrice de grèves scolaires (comme Greta Thunberg) et ..."
3,2020-02-13,Libération,1883mots,Par Laure Andrillon A San Francisco,"Saez et Zucman, le French fisc","  ...  dans les caisses publiques. «L'extrême richesse, c'est comme les émissions de gaz à  effet  de  serre, résume Emmanuel Saez avec un très léger accent américain. Tous deux imposent une externalité ..."
4,2020-02-08,Libération,361mots,"Pierre-Henri Allain, (à Rennes)","A Rennes, le verdissement des socialistes fait tousser les écolos","  ...  bretonne une «ville exemplaire pour l'écologie», et détaille ses «propositions pour faire face au  réchauffement  climatique». Sont en bonne place dans son programme tous les thèmes chers à EELV : des ..."
5,2020-03-12,Libération,1553mots,Par Robert Maggiori,"Etienne Balibar, passion du temps présent","  ...  encore, au sens que peut avoir «une politique ""anticapitaliste"" à l'époque du capitalisme absolu». «Changement  climatique» Ecrits vient naturellement s'ajouter à une oeuvre philosophique d'une grande densité, qui n ..."
6,2020-01-22,Libération,1400mots,Par Laure Equy,"L'écologie, maire de toutes les batailles",  ...  des principaux candidats dans 10 villes appartenant aux métropoles les plus émettrices de gaz à  effet  de  serre. Mais les clés de la transition écologique sontelles fournies avec le trousseau de l ...
7,2020-02-22,Libération,1495mots,Par JEAN-CHRISTOPHE FÉRAUD,Fessenheim radiée,"  ...  de l'anonymat. Pour la famille nucléaire, qui voit l'atome comme la solution au  réchauffement  climatique, arrêter Fessenheim est une absurdité : prévu pour fonctionner quarante ans, «un réacteur bien entretenu peut ..."
8,2020-03-14,Libération,665mots,Christophe Alix et Alain Auffray,"Macron, atteint par le virus de l'altermondialisme ?",  ... «Convention citoyenne pour le climat» remettront leurs propositions pour réduire les émissions de gaz à  effet  de  serre d'au moins 40 % d'ici 2030. Au plus fort de la crise des ...
9,2020-01-02,Libération,2762mots,Coralie Schaub|Aurélie Delmas|Aurore Coulaud|Aude Massiot|Margaux Lacroux|Florian Bardou|Olivier Monod,"Soyons fous, sauvons la planète","  ... 'était le slogan de la COP 25, la 25e conférence des Nations unies sur le  changement  climatique, accueillie à Madrid début décembre. Marqué par une phénoménale apathie et une somptueuse procrastination, le ..."
