,date,publication,words,author,title,intro
0,2017-06-02,Libération,1711mots,Estelle Pattée,"Diplomatie, emplois... Pourquoi les Etats-Unis ont tout à perdre","  ...  des ambitions, mais une sortie pure et simple de l'accord de Paris. Contenir le  réchauffement  climatique sous le seuil des 2° C sera forcément plus difficile après le retrait du deuxième ..."
1,2017-08-09,Libération,389mots,Ariane Debernardi,"Climat : Trump change les mots, pas les faits","  Même en arrêtant toute émission de gaz à  effet  de  serre, la température globale augmenterait de 0,3 °C d'ici la fin du siècle. C'est ce que révèle un rapport ..."
2,2017-06-26,Libération,817mots,Estelle Pattée,Accord de Paris : une étudiante en droit attaque l'exécutif néo-zélandais,"  ...  l'éminent chercheur américain James Hansen, l'un des premiers à avoir alerté sur le  changement  climatique en 1988 devant le Congrès américain, que Sarah Thomson a eu le déclic. Hansen y ..."
3,2017-11-15,Libération,1556mots,Isabelle Hanne|Aude Massiot,"A la COP 23, Washington en troll climatique",  ...  La nécessité de miser sur les énergies fossiles et sur le nucléaire pour limiter le  changement  climatique. Une provocation : l'industrie des énergies fossiles est le principal émetteur de gaz à effet ...
4,2017-05-20,Libération,1315mots,Estelle Pattée,"Le climat d'abord, les Etats-Unis après","  ...  à la baisse les ambitions américaines en matière de réduction d'émissions de gaz à  effet  de  serre  le pays, deuxième plus gros émetteur mondial derrière la Chine, s'était engagé sous ..."
5,2017-09-21,Libération,856mots,Isabelle Hanne,La France pose les jalons d'un Pacte environnemental à l'ONU,"  ...  détruirons notre bien commun, la Terre.» Idem pour la Chine, premier émetteur de gaz à  effet  de  serre, qui a pris le leadership diplomatique de la lutte contre le  changement  climatique depuis ..."
6,2017-09-13,Libération,1501mots,Théophile Simon,"Miami : «On a eu de la chance cette fois, on n'en aura pas toujours»","  ...  Certains, comme Samuel, Florence ou Zeek, l'assurent : ils n'ont jamais entendu parler du  réchauffement  climatique. Et imputent ces ouragans records au hasard.  «Cela a toujours été comme ça dans les ..."
7,2017-06-21,Libération,1573mots,Coralie Schaub|Aude Massiot,"«Planet great again» : appétit aux Etats-Unis, défiance en France","  ...  la mise en place d'un  «programme prioritaire de recherche sur la lutte contre le  changement  climatique», confié au CNRS et doté de  «30 millions d'euros de moyens additionnels». Pour 1 ..."
8,2017-11-17,Libération,2958mots,Aude Massiot,Climat : six raisons de ne pas désespérer,"  ...  démontre George Marshall dans  le Syndrome de l'autruche, pourquoi notre cerveau veut ignorer le  changement  climatique (Actes Sud, 2017), et que le rappelle le président de l'association 4D, Pierre Radanne ..."
9,2017-09-07,Libération,1151mots,Camille Gévaudan,Cyclones et changement climatique : que dit la science ?,"  ... 'un dérèglement climatique ? Le lien est difficile à établir. Le dernier rapport américain sur le  changement  climatique, daté de fin juin, rappelle que l'on manque de données pour savoir si les ..."
10,2017-06-03,Libération,150mots,Dylan Gamba,L'Inde fait le choix de l'Europe,"  ...  Macron. L'enjeu est de taille pour l'Inde, quatrième émetteur mondial de gaz à  effet  de  serre avec ses centrales à charbon et l'un des pays les plus touchés par ..."
11,2017-08-02,Libération,1153mots,Estelle Pattée,La planète bleue dans le rouge,"  ...  s'alarmait le WWF dans son rapport «Planète vivante 2016». Les coûts écologiques sont visibles :  changement  climatique, perte de biodiversité, sécheresse, déforestation... Sortir des énergies fossiles «C'est tout à fait possible ..."
12,2017-06-09,Libération,756mots,Sandra Laugier,Trump coupable comme nous tous,"  ...  affectent leurs droits et leurs capacités d'agir, et surtout de leur inégale répartition. Le  changement  climatique touchera essentiellement les populations vulnérables des zones littorales, où les privilégiés auront les moyens de ..."
13,2017-09-12,Libération,189mots,Frédéric Autran,Climatosceptiques : le vent tourne,"  «C'est le moment de parler du  changement  climatique.» Le maire républicain de Miami, Tomás Regalado, n'a pas hésité à faire le lien entre la violence de l'ouragan Irma et ..."
