,date,publication,words,author,title,intro
0,2014-06-04,La Croix,428mots,REJU Emmanuelle,Les « réfugiés climatiques » à la recherche d'une protection,"  ...  brutaux, comme ouragans ou inondations, qui seront amenés à se multiplier sous l'effet du  réchauffement  climatique; et des bouleversements progressifs tels que l'élévation du niveau des mers ou l'aggravation ..."
1,2014-07-31,La Croix,259mots,GREINER Dominique,Injustice climatique,"  ...  d'être au rendezvous de ses engagements en matière d'émissions de gaz à  effet  de  serre, suspectées d'être à l'origine du  réchauffement  climatique  (lire en page 9) . Le ..."
2,2014-06-10,La Croix,444mots,REJU Emmanuelle,Le gouvernement a du mal à transformer le système énergétique,"  ... 'ose contester  du moins publiquement  les engagements internationaux de la France à lutter contre le  changement  climatique, en divisant par quatre ses émissions de gaz à  effet  de  serre d'ici à ..."
3,2014-05-14,La Croix,260mots,REJU Emmanuelle,"Michèle Rivasi, députée européenne de la région Sud-Est (Les Verts/ALE) : « Sur le climat, les Européens se sont désunis [...]","  ... 'Union européenne a toujours été moteur dans les négociations internationales visant à lutter contre le  réchauffement  climatique. Elle a ainsi ratifié en 1997 le protocole de Kyoto, seul accord contraignant à ce ..."
4,2014-06-05,La Croix,543mots,REJU Emmanuelle,Les Eglises invitent au jeûne pour le climat,"  ...  symbolique?  « Exprimer sa solidarité avec les personnes pauvres et vulnérables qui souffrent et souffriront du  changement  climatique et pousser à l'adoption d'un accord global, contraignant et juste lors de la ..."
5,2014-06-03,La Croix,84mots,,Concentrations records de CO2 en avril dans l'hémisphère nord,"Les concentrations mensuelles de dioxyde de carbone (CO2) dans l'atmosphère, à l'origine du  réchauffement  climatique, ont dépassé pour la première fois, en avril, le seuil de 400 parties par million ..."
6,2014-07-18,La Croix,324mots,COCHEZ Pierre,L'Australie supprime la taxe carbone,"  ...  Il avait qualifié «  de sottises absolues  » les études scientifiques attribuant à l'action humaine le  réchauffement  climatique. Pour le chef du Parti travailliste, Bill Shorten, Tony Abbott «  a rendu ridicules les Australiens ..."
7,2014-06-04,La Croix,291mots,COCHEZ Pierre,L'AIE appelle à plus d'investissements dans l'énergie,"  ...  milliards d'euros d'ici à 2035. C'est colossal mais insuffisant pour contenir le  réchauffement  climatique à 2 °C, estimait hier l'Agence internationale de l'énergie (AIE), en présentant son ..."
8,2014-06-03,La Croix,163mots,,Barak Obama à l'offensive sur le climat,"...  plan rendra l'air que nous respirons plus sain tout en contribuant à ralentir le  changement  climatique »,  a assuré hier la directrice de l'Agence américaine de protection de l'environnement (EPA ..."
9,2014-06-19,La Croix,651mots,REJU Emmanuelle,"Transition énergétique, une loi qui ménage les équilibres",  ...  a encore quelques mois. Ainsi estil prévu de réduire les émissions de gaz à  effet  de  serre de la France de 40 % d'ici à 2030; de réduire de moitié nos ...
