,date,publication,words,author,title,intro
0,2017-06-14,Le Monde,1106mots,Jérôme Gautheret et Simon Roger (à Paris),Climat : les Etats-Unis assument leur isolement,"    ...  par le président Donald Trump, du retrait américain de l'accord de Paris sur le  climat, le patron de l'agence de protection de l'environnement (EPA), Scott Pruitt, était très attendu ...  "
1,2017-08-09,Le Monde,708mots,Clémentine Thiberge,"D'ici à 2100, le climat affectera deux Européens sur trois","    ...  Giovanni Forzieri, chercheur en sciences de l'environnement et premier au­teur, alerte : « Le changement  climatique est l'une des plus grandes menaces du XXIe siècle pour la santé humaine. A moins ...  "
2,2017-07-08,Le Monde,1362mots,Pierre Le Hir,Hulot fixe le cap vers la neutralité carbone,"    ... 'espèretil, entraîne dans son sillage l'ensemble de l'exécutif. Présentant le « plan  climat » qui doit être déployé sur la durée du quinquennat, le ministre de la transition écologique et ...  "
3,2017-05-30,Le Monde,648mots,Simon Roger,Bataille climatique entre les Etats-Unis et leurs alliés occidentaux après un G7 houleux,"    Les EtatsUnis sortirontils ou non de l'accord de Paris sur le  climat? Le feuilleton devrait connaître son épilogue dans la semaine du 29 mai. L'information, tweetée par Donald ...  "
4,2017-06-12,Le Monde,981mots,Marie Bourreau,Les Nations unies au chevet des océans,"    ...  américain, Donald Trump, de sa volonté de se retirer des accords de Paris sur le  climat, la communauté internationale se penchait, à l'ONU, sur la santé des océans pour une première ...  "
5,2017-06-29,Le Monde,618mots,collectif,Trump ou le retour de l'incertitude climatique,"    ...  la présidence des EtatsUnis, en novembre 2016, avait déjà mis en émoi la communauté  climatique, alors réunie à la COP22 de Marrakech pour mettre en oeuvre les engagements pris à Paris ...  "
6,2017-05-26,Le Monde,1262mots,Simon Roger,Le ministre Hulot veut rouvrir tous les dossiers,    ...  pour la huitième édition du Dialogue de Petersberg  deux journées de rencontres ministérielles sur le  climat créées à l'initiative d'Angela Merkel  le nouveau ministre de la transition écologique et solidaire ...  
7,2017-07-01,Le Monde,928mots,Collectif,"Face aux intérêts des banques, M. Macron doit concrétiser son engagement","    ...  l'Elysée, le 6 juin, avec les ONG engagées dans la lutte contre le changement  climatique. Le président de la République s'était alors engagé à mettre en place la TTF européenne ...  "
8,2017-08-01,Le Monde,1086mots,Simon Roger,Accord de Paris : le grand flou des Américains,"    Deux mois après l'annonce du retrait américain de l'accord de Paris, la gouvernance  climatique ne voit toujours rien venir. « On est dans le noir complet. On n'a reçu aucune ...  "
9,2017-06-27,Le Monde,899mots,par Stéphane Foucart,La pédagogie des canicules,"    ...  de l'air devient trop faible pour permettre aux avions de s'envoler... Météo et  climat Ces canicules, de plus en plus fréquentes, sont une excellente chose. Elles font oeuvre de pédagogie ...  "
10,2017-06-05,Le Monde,835mots,,La sortie de Washington aura des implications financières immédiates,"        En optant pour un retrait de l'accord de Paris sur le réchauffement  climatique, les EtatsUnis s'engagent dans une procédure plus complexe et plus incertaine que ne le laissent supposer ...  "
11,2017-06-26,Le Monde,651mots,Caroline Taïx,Climat : une étudiante en droit attaque en justice le gouvernement néo-zélandais,"    ...  de 26 ans, accuse Paula Bennett, vicepremière ministre chargée notamment des enjeux du changement  climatique, et plus largement le gouvernement, d' « inaction » contre le réchauffement. Sarah Thomson critique en particulier l ...  "
12,2017-07-10,Le Monde,1015mots,David Larousserie et Simon Roger,Climat : 2 500 chercheurs prêts à un exil en France,"    ...  français lançait une plateforme numérique afin d'aider les scientifiques, les étudiants, les entrepreneurs et les acteurs associatifs « à rejoindre la France pour mener la lutte contre le réchauffement  climatique .  ...  "
13,2017-05-16,Le Monde,892mots,par Stéphane Foucart,Trump et le déni de la science,"    ...  l'agence. Celleci a pudiquement tiré le rideau sur son portail consacré au changement  climatique. Depuis fin avril, quiconque tente de s'y connecter rencontre invariablement ce message : « Cette page est ...  "
14,2017-07-04,Le Monde,995mots,propos recueillis par Rémi Barroux,Anne Hidalgo : « Paris doit être une ville neutre en carbone »,    ... 'apport de financements privés représentera une accélération des investissements dans la lutte contre le réchauffement  climatique. Vous allez faire voter la création d'un fonds vert destiné à financer la transition énergétique ...  
15,2017-05-15,Le Monde,1909mots,Sophie Landrin,L' écologie en mode mineur,"    ...  discussions, 195 Etats viennent de conclure le premier traité universel de lutte contre le changement  climatique, visant à limiter la hausse des températures « bien audessous du seuil » des 2 °C, et ...  "
16,2017-06-05,Le Monde,1216mots,,"Le "" crime contre l'humanité "" de Donald Trump","        ...  capitale française avait eu l'audace d'accueillir en 2015 la conférence internationale sur le  climat. Cent quatrevingtquinze pays avaient alors accepté d'abandonner le pétrole, le gaz ainsi que ...  "
17,2017-08-15,Le Monde,802mots,,"Le défi d'une compétition "" verte ""","        ... (JO) parisiens seraientils compatibles avec les engagements de l'accord de Paris sur le  climat? Paris ne pouvant raisonnablement se mentir à luimême, c'est la promesse faite par le ...  "
18,2017-06-10,Le Monde,1005mots,Caroline Taïx,"En Australie, feu vert pour une immense mine de charbon","    ...  et indirects, selon des chiffres  très contestés  des autorités et d'Adani. « Désastre pour le  climat » Les opposants au projet ont été accusés par le gouvernement de ne pas vouloir soutenir l ...  "
19,2017-06-09,Le Monde,962mots,Par Lucas Chancel,Climat : le mensonge et le cynisme de Donald Trump,"    ...  en 2015, les plus modestes sont à la fois plus exposés aux conséquences du changement  climatique, mais aussi plus sensibles à cellesci. Cela est vrai dans les pays pau­vres comme ...  "
20,2017-06-10,Le Monde,579mots,Simon Roger,Climat : l'Elysée lance un site Internet pour attirer les chercheurs,"    ... 'ONG ou étudiants souhaitant s'installer en France et y développer des projets sur le  climat. « C'est une démarche inédite, avance l'Elysée, pour mener le combat contre le réchauffement climatique ...  "
21,2017-05-11,Le Monde,1114mots,Rémi Barroux,Climat : Taittinger plante ses ceps dans le Kent,"    ...  elle, l'Angleterre représente autant un objectif économique qu'une stratégie d'adaptation au changement  climatique. « Nous allons observer, dans un premier temps. Nous ne voulons pas nous enfermer dans des certitudes ...  "
22,2017-08-23,Le Monde,1347mots,Olivier Truc,"En Norvège, la rente du pétrole fait de plus en plus débat","    ...  au Monde Une Aina Bastholm. La Norvège a indéniablement fait des efforts en faveur du  climat. Elle détient le record du monde de densité de voitures électriques, et l'on croise des ...  "
23,2017-06-03,Le Monde,603mots,Cécile Ducourtieux et Jean-Pierre Stroobants,L'UE et la Chine en pointe contre la décision américaine,"    ...  comme aux dirigeants de Pékin de prendre le leadership dans le domaine de la politique  climatique, en s'engageant à mettre totalement en oeuvre l'accord de Paris. Jeudi, en visite à ...  "
24,2017-06-02,Le Monde,804mots,Gilles Paris et Simon Roger (à Paris),Trump à l'heure du choix sur le climat,"    ...  EtatsUnis dans l'accord de Paris, conclu fin 2015 pour lutter contre le réchauffement  climatique. Le président avait déjà annoncé, le 27 mai, à l'issue d'un G7 houleux sur ...  "
25,2017-06-03,Le Monde,698mots,,Une amérique défaitiste,"        ...  sujets les plus graves de l'heure pour l'avenir de la planète  le réchauffement  climatique , l'Amérique se retire. Elle renonce à l'exercice de son « leadership . Elle ne sera ni ...  "
26,2017-06-21,Le Monde,831mots,Propos recueillis par Rémi Barroux,Incendies : « Les changements climat-paysage en cause »,"    ...  pompiers et les secours, dans cette région du Portugal, aient manqué de moyens. Le changement  climatique estil en cause? On sait que les conditions climatiques deviennent plus favorables aux incendies, avec ...  "
27,2017-06-29,Le Monde,901mots,Par Philippe Vesseron,Transition énergétique : n'oublions pas les perdants!,"    ...  l'Union mais forcément nationales  lois, mesures fiscales, subventions et... indemnisations. Le consensus sur le  climat n'empêche pas, en effet, chaque pays et chaque groupe d'intérêt d'y ajouter ses ...  "
28,2017-08-12,Le Monde,686mots,Pierre Le Hir,Le climat bouleverse le calendrier des crues en Europe,"    ...  Menée par une cinquantaine de chercheurs européens, elle révèle que sur le Vieux Continent, le  climat a chamboulé le calendrier de ces phénomènes au cours du demisiècle écoulé. Les scientifiques s ...  "
29,2017-06-06,Le Monde,678mots,propos recueillis parSimon Roger propos recueillis parSimon Roger,Michael Bloomberg : « Peu importe ce que pense le président Trump »,"    ...  envoyé spécial du secrétaire général des Nations unies (ONU) pour les villes et le changement  climatique, Michael Bloomberg, riposte au retrait américain de l'accord de Paris en annonçant une aide financière ...  "
30,2017-08-31,Le Monde,852mots,Stéphane Foucart,Taxe carbone : Terra Nova relance le débat,"    ...  publiée mercredi 30 août par le cercle de réflexion Terra Nova. Les auteurs, spécialistes du  climat, proposent la fixation  pour les énergéticiens français et allemands dans un premier temps , d'un prix ...  "
31,2017-06-20,Le Monde,522mots,Corine Lesnes,Climat : des villes américaines sauvegardent les données,    Vous cherchez des informations sur le  climat? Les derniers relevés de températures montrant qu'il n'a jamais fait aussi chaud? Inutile d'essayer de vous documenter sur le site officiel de ...  
32,2017-08-25,Le Monde,710mots,Stéphane Foucart,Changement climatique : le double discours d'ExxonMobil,"    ... 'a rien à envier aux textes les plus anxiogènes publiés aujourd'hui sur le changement  climatique : « Au rythme actuel de leur combustion, les ressources fossiles provoqueront des effets environnementaux dramatiques avant 2050 ...  "
33,2017-07-11,Le Monde,928mots,"Marc Semo, Marie de Vergèset Thomas Wieder Marc Semo, Marie de Vergèset Thomas Wieder",G20 : un compromis malgré tout,"    ...  entendus, samedi 8 juillet, à Hambourg (Allemagne), pour acter leurs divergences sur la question du  climat afin de pouvoir afficher un compromis sur le reste. Le sommet s'est en effet conclu ...  "
34,2017-06-05,Le Monde,872mots,,Le triomphe des religieux et des climatosceptiques,"        ...  Tandis que 60 % de personnes interrogées par Fox News s'avouaient  "" inquiètes ""  face au changement  climatique (contre 40 % d'avis opposés), ses électeurs du 8 novembre 2016 campaient sur une position inverse ...  "
35,2017-07-11,Le Monde,910mots,Simon Roger,Climat : Macron annonce la tenue d'un sommet le 12 décembre,"    La présidence allemande du G20 avait prévenu qu'elle placerait le dossier  climatique au coeur de la rencontre des chefs d'Etat et de gouvernement, vendredi 7 et samedi 8 juillet, à ...  "
36,2017-07-10,Le Monde,1209mots,Marc Semo et Thomas Wieder,Le tête-à-tête entre Trump et Poutine domine le G20,"    ... midi, un quart d'heure à peine après le début de la session sur le  climat et l'énergie  un des principaux enjeux du G20 de Hambourg (Allemagne) sur lequel l'isolement ...  "
37,2017-08-31,Le Monde,637mots,,Une taxe carbone pour les énergéticiens français et allemands,"        En outre, le  climat est à l'agenda diplomatique des deux pays : l'Allemagne organise, en novembre, la 23e conférence sur le  climat (COP23), et le président français a annoncé cet été ...  "
38,2017-08-11,Le Monde,1398mots,Julie Clarini,Classique d'actualité 4 | 4 - « Sécheresse » a irrigué notre vision du futur,"    ...  de la « climate fiction » Lorsque J. G. Ballard écrit Sécheresse, il ignore que le réchauffement  climatique est en cours et que le risque de mourir de chaud touchera trois personnes sur quatre ...  "
39,2017-05-01,Le Monde,1133mots,,Trump et l'environnement : la grande casse,        ...  intention de revenir sur les mesures prises par Barack Obama pour lutter contre le changement  climatique. Il a tenu parole. La majorité de ses édits n'ont pas d'effet concret immédiat ...  
40,2017-07-08,Le Monde,514mots,Simon Roger,L'exécutif renonce à défendre la taxe européenne sur le climat,"    ...  économistes, entrepreneurs, responsables d'ONG, scientifiques  qui avaient participé à la table ronde sur le  climat réunie par l'exécutif, début juin. Pas un mot sur la taxe sur les transactions financières ...  "
