,date,publication,words,author,title,intro
0,2020-07-27,Libération,1683mots,Par Aurore Coulaud,Le climat à l'heure du changement linguistique,"    Dans le texte de synthèse du rapport de la Convention citoyenne pour le  climat, on parle de «dérèglement» ou d'«urgence  climatique» mais pas de «changement  climatique». Sur ce sujet, comme sur ...  "
1,2020-07-23,Libération,1698mots,Recueilli par FRÉDÉRIQUE Roussel,"«Le pire n'est pas certain, mais il est tout à fait possible»","    ... Comment est née cette anthologie «mixte» ? En discutant changement  climatique aux Utopiales de Nantes en 2018, nous sommes arrivés au constat suivant. D'un côté, il y a des connaissances scientifiques solides ...  "
2,2020-06-22,Libération,1164mots,Recueilli par NICOLAS CELNIK,Rebecca Willis «La crise climatique est une question de démocratie»,"    Après neuf mois de travail, la Convention citoyenne pour le  climat (CCC) a présenté ce dimanche 21 juin ses recommandations au gouvernement et à la presse. Cent cinquante citoyens tirés au sort ...  "
3,2020-06-03,Libération,1776mots,Recueilli par NICOLAS CELNIK,"«Climat, virus toutes ces crises sont liées et convergent sur le fait que notre mode de vie n'est pas soutenable»","    ...  sciences Amy Dahan publiait avec Stefan Aykut une somme indispensable sur le sujet: Gouverner le  climat, 20 ans de négociations internationales (Presses de SciencesPo). La directrice de recherche émérite au CNRS ...  "
4,2020-07-09,Libération,873mots,Par Coralie Schaub,Climat: l'exécutif appelé à «accélérer le rythme et redresser le cap»,    ... Le Haut Conseil pour le  climat a publié mercredi son deuxième rapport annuel qui dresse un constat sévère à l'égard de la France alors que la quatrième ministre en charge de ...  
5,2020-07-08,Libération,923mots,,Europe : le traité sur l'énergie fait obstacle au climat,"        ... Le traité sur la charte de l'énergie, en cours de renégociation, est trop archaïque pour être compatible avec les objectifs de lutte contre le dérèglement  climatique.  ...  "
6,2020-08-11,Libération,1397mots,Par Julie Renson Miquel Envoyée spéciale dans les forêts de Vierzon-Vouzeron,"Sécheresse Dans les forêts, ça sent le sapin","    ... Des milliers d'hectares d'arbres meurent à cause des canicules à répétition. Dans le Cher, forestiers et scientifiques tentent de remédier aux conséquences dramatiques du dérèglement  climatique.  ...  "
7,2020-06-29,Libération,1901mots,Recueilli par Catherine Calvet et Thibaut Sardier,«Il faut sortir de nos modes de vie consuméristes»,"    Face à l'urgence  climatique, il est nécessaire de sortir d'une vision consensuelle de l'écologie, estime le philosophe. Il lance 35 propositions pour un «retour sur Terre», dont l'instauration ...  "
8,2020-05-07,Libération,1156mots,Par Aude Massiot,Santé et climat Le mal à la racine,"    ... La déstabilisation des milieux naturels, la destruction de la biodiversité et le dérèglement du  climat favorisent la propagation des maladies, et laissent craindre la réémergence de pandémies comme le Covid19.  ...  "
9,2020-05-14,Libération,2463mots,Recueilli par Thibaut Sardier,"«Face à la crise écologique, nous avons fait exactement ce qu'il ne faut pas faire»","    ...  virus a donnée à son développement est aussi celle à laquelle se déploiera la catastrophe  climatique. La pandémie est donc, en quelque sorte, un crashtest. Oui. Il s'agit indéniablement d ...  "
10,2020-06-30,Libération,1796mots,Laure Equy et Coralie Schaub,Le début d'un long chemin pour les propositions de la Convention,"    Il est si fier de sa réponse à la Convention citoyenne pour le  climat (CCC) qu'Emmanuel Macron s'est luimême attribué une note. Le «citoyen score», une formule pour indiquer ...  "
11,2020-06-25,Libération,1779mots,Recueilli par Laure Equy et Coralie Schaub,«J'ai la trouille au ventre»,"    ... 'Emmanuel Macron s'apprête à répondre, lundi, aux propositions de la Convention citoyenne pour le  climat, l'exministre l'appelle à transformer en profondeur l'économie et taxe les alliances LREM ...  "
12,2020-08-21,Libération,1400mots,Par Margaux Lacroux,Les vignerons bougent leur cru,"    ... Climat En trente ans, la date des vendanges a avancé de trois semaines, la faute au changement  climatique. Les professionnels du secteur tentent d'anticiper et de s'adapter localement pour éviter ...  "
13,2020-08-24,Libération,1907mots,Par Aude Massiot et COralie Schaub,Biodiversité C'est bienfaits pour nous !,"    ...  et l'eau que nous buvons, elle nous assure une alimentation saine et diversifiée, un  climat stable Tour d'horizon de tous ces bénéfices et services que la nature nous offre ...  "
14,2020-06-19,Libération,1046mots,Recueilli par Laure Equy et Aude Massiot,«Ces citoyens ont travaillé plus que beaucoup de responsables politiques»,"    ... A la coprésidence de la Convention  climat, Laurence Tubiana salue l'investissement des 150 tirés au sort, qui ont porté selon elle des mesures concrètes et audacieuses.  ...  "
15,2020-08-07,Libération,1534mots,Sacha Nelken,Les nouveaux maires écolos se jettent à l'eau,"    ... Baisse des indemnités, féminisation des équipes, reprise en main des intercommunalités, gestion de l'urgence  climatique Retour sur les premiers jours des nouveaux édiles écologistes à Poitiers, Bordeaux, Lyon, Strasbourg.  ...  "
16,2020-06-09,Libération,1047mots,Par Aude Massiot,L'Union européenne en vannes sèches,"    ... CLIMAT Analyse L'Europe est déjà entrée dans un nouvel épisode de sécheresse. Sous l'effet du dérèglement  climatique, l'augmentation de ces phénomènes fait planer la menace de pénuries alimentaires et ...  "
17,2020-06-30,Libération,777mots,Par Alain Auffray,Macron dans le vert du temps,"    ... Au lendemain de la déferlante écologiste des municipales, le Président a répondu très favorablement aux propositions de la Convention citoyenne pour le  climat, esquissant un début de virage environnemental.  ...  "
18,2020-08-13,Libération,322mots,Recueilli par STÉPHANE DUGUET,"«Six ans, c'est trop court !»",    ...  qui avezvous dédié votre victoire ? Aux jeunes qui ont fait les marches pour le  climat ! Ces marches ont été le moteur de notre campagne. Les jeunes ont permis à la société ...  
19,2020-06-19,Libération,1114mots,Par FABRICE DROUZY,Demain la Terre,"    ...  se voyait invincible. De Pékin à Washington, la mondialisation est le principal responsable du réchauffement  climatique, de la destruction de la biodiversité, des crises sanitaires et alimentaires. Un système à bout de ...  "
20,2020-05-20,Libération,878mots,Recueilli par LAURE ÉQUY,Delphine Batho : «Notre groupe donnera à l'écologie une force de frappe au Parlement»,"    ...  le glyphosate ou la ratification du Ceta, de la mobilisation de la jeunesse pour le  climat mais aussi les traces laissées par la démission de Nicolas Hulot ou les débats sur la ...  "
21,2020-06-19,Libération,771mots,Coralie Schaub,150 idées prometteuses mais rien sur la taxe carbone,"    ...  pages. Fruit des neuf mois de travail des membres de la Convention citoyenne pour le  climat, il contient leurs 150(!) propositions qui doivent permettre de remplir la mission confiée par le gouvernement ...  "
22,2020-05-20,Libération,1672mots,Recueilli par Vittorio De Filippis,UE «L'annonce franco-allemande brise des tabous»,"    ...  veut des actions réelles. Elle a compris pour ce qui est de la question du  climat que si nous avons une chance de peser dans les négociations mondiales, c'est seulement en ...  "
23,2020-06-30,Libération,792mots,RACHID LAÏRECHE,"Pour les écolos, une victoire dans la bataille des idées","    ...  les mots du président de la République devant membres de la Convention citoyenne pour le  climat (lire cicontre). Le secrétaire national d'EELV, Julien Bayou, ne s'enflamme pas. Il ...  "
24,2020-08-07,Libération,938mots,Recueilli par Laure Bretton,«Il faut donner un sens positif au défi écologique»,"    ...  de comète du mouvement des gilets jaunes. L'exécutif dit: «On peut éviter la météorite  climat sans revenir à la bougie.» Le mieux contre le moins, cela parle aussi aux entrepreneurs, aux ...  "
25,2020-08-03,Libération,804mots,Sheerazad Chekaik-Chaila Envoyée spéciale à Catillon-sur-Sambre (Nord),"Dans le Nord, «la terre est comme du béton»","    ... Cet été, le département connaît un épisode de sécheresse exceptionnel. Sur place, agriculteurs et maraîchers constatent un changement global du  climat.  ...  "
26,2020-07-01,Libération,549mots,"MAÏTÉ Darnault, Correspondante à Lyon",De l'humanitaire à la mairie de Lyon,    ...  sous le pied du «nouveau monde» vite frelaté pour enfin mettre en oeuvre la transition  climatique : c'est avec cette ambition que Grégory Doucet s'est fait élire en 2017 secrétaire général ...  
27,2020-05-11,Libération,1890mots,Recueilli par Nicolas Celnik,"«Lorsque notre vie est vraiment en jeu, nous la jouons solidaire»","    ...  qui est vulnérable, pas seulement un domaine isolé des autres. Crise sanitaire, économique, géopolitique ou  climatique: on voit aujourd'hui comment tout cela est intriqué. C'est quelque chose qu'on a ...  "
28,2020-07-24,Libération,1130mots,Par NOÉMIE Rousseau,Nature et découverte,"    ...  son visage. Pommettes hautes, carré court frisé. Elle vient de déclarer l'état d'urgence  climatique, a instauré une gouvernance collégiale de l'Eurométropole, un trio féminin a été élu. «Lors de ...  "
29,2020-07-31,Libération,1079mots,JEAN-CHRISTOPHE FÉRAUD,"Après le Covid, l'envie d'un bon rail","    ... 'automobile. Quatre heures, c'est aussi ce que proposait la Convention citoyenne pour le  climat. Mais Emmanuel Macron a ramené l'ambition verte aux seuls trajets pouvant être desservis par la ...  "
30,2020-06-27,Libération,740mots,Alain Auffray,Macron sur tous les fronts pour mieux faire diversion,"    ...  de la rencontre de Macron avec les 150 Français de la Convention citoyenne pour le  climat, reçus lundi matin à l'Elysée. Mais sans doute serontelles dans toutes les têtes, si ...  "
31,2020-07-15,Libération,1077mots,"Franck Bouaziz, Frantz Durupt, Aude Massiot et Nicolas Massol",Les quatre épines dans le pied du Président,"    ...  en avant Après la vague verte des municipales et la Convention citoyenne sur le  climat, on attendait le chef de l'Etat au tournant sur le sujet. Il a pourtant fallu ...  "
32,2020-06-27,Libération,1244mots,Par laure Bretton,Les desseins déçus de LREM,"    ...  pas par le verdict des urnes  avant de filer à Berlin l'aprèsmidi. Urgence  climatique et Europe. Une bérézina, mais où ça ? Tout avait pourtant débuté sur les chapeaux de roue ...  "
