,date,publication,words,author,title,intro
0,2020-08-21,Le Monde,1173mots,Audrey Garric,La « génération climat » tente de se réinventer,"    Pour les jeunes mobilisés pour le  climat, la date du 20 août revêt une double importance. D'abord, parce qu'elle marque, jour pour jour, les deux ans de leur mouvement « Fridays ...  "
1,2020-07-28,Le Monde,1536mots,Propos recueillis par Claire Legros,Judith Rochfeld « Les citoyens obligent leur gouvernement à réintégrer les communs en politique »,"    ...  2017). Elle s'intéresse à la gouvernance des biens communs naturels globaux, en particulier le  climat. Dans son essai, Justice pour le  climat ! Les nouvelles formes de mobilisation citoyenne (éd. Odile Jacob ...  "
2,2020-07-11,Le Monde,1265mots,Audrey Garric (à Paris) et Benoît Vitkine,Chaleurs extrêmes et incendies : la Sibérie suffoque,"    ... 'un peu plus de mille habitants aux maisons en bois, plane la désagréable sensation de se retrouver à l'avantposte de la catastrophe  climatique, à l'instar des îles tropicales.  ...  "
3,2020-07-18,Le Monde,1169mots,Nabil Wakim et Sylvia Zappi,La lutte contre le nucléaire ne fait plus recette,"    ...  autour du nucléaire a perdu de son intensité. La prise de conscience de l'urgence  climatique a déplacé le curseur : dans les mobilisations, le sujet du nucléaire, pourtant identitaire chez les écologistes ...  "
4,2020-06-20,Le Monde,2569mots,Rémi Barroux et Audrey Garric,150 propositions pour « changer la société »,"    ...  de travail en assemblées, il a mené les Français de la convention citoyenne pour le  climat, la plupart néophytes sur les questions environnementales, à proposer un nouveau modèle pour « changer en profondeur ...  "
5,2020-06-29,Le Monde,1205mots,Patricia Jolly,L'Etat répond aux associations de « L'affaire du siècle »,    ...  des ONG selon lesquels l'Etat méconnaîtrait « ses obligations générales de lutte contre le changement  climatique et ses obligations spécifiques en matière d'atténuation et d'adaptation au changement  climatique résultant de ...  
6,2020-06-23,Le Monde,849mots,,« Une prise de conscience de l'urgence »,"        ...  sans nous être portés volontaires préalablement, pour être membres de la convention citoyenne pour le  climat afin que nous formions une image de la société française capable de vous représenter. Nous ne ...  "
7,2020-06-29,Le Monde,919mots,"Alain Grandjean, Gaël Giraud et Philippe Quirion","Alain Grandjean, Gaël Giraud et Philippe Quirion Il faut renoncer au quatrième terminal de Roissy",    ... ce vraiment une bonne idée ? Il est sérieusement permis d'en douter. Sur le plan  climatique d'abord. La croissance du trafic aérien que permettrait une telle infrastructure ferait croître les émissions ...  
8,2020-07-13,Le Monde,1083mots,Michel Lepetit,Michel Lepetit Les degrés du chaos,"    ...  A la fin du XXe siècle, la science a confirmé le risque d'un changement  climatique planétaire d'origine anthropique. Dès la création du Groupe d'experts intergouvernemental sur l'évolution du ...  "
9,2020-07-15,Le Monde,1030mots,,Réformer les institutions,"        ...  Objectifs de développement durable. Parmi les « limites planétaires », l'érosion de la biodiversité, le changement  climatique, l'utilisation mondiale de l'eau, les changements d'utilisation des sols, etc. Pour veiller à ...  "
10,2020-07-01,Le Monde,1423mots,Rémi Barroux et Audrey Garric,Les écologistes sceptiques sur le verdissement de Macron,"    ...  rendezvous d'Emmanuel Macron avec les 150 membres de la convention citoyenne pour le  climat, lundi 29 juin, tombait à point. Au lendemain de la vague écologiste lors du second tour ...  "
11,2020-06-27,Le Monde,1311mots,Propos recueillis parPhilippe Escande et Nabil Wakim Propos recueillis parPhilippe Escande et Nabil Wakim,« Il ne faut surtout pas reculer dans la lutte contre le changement climatique »,"    ...  au plan de relance européen et à l'ambition de la convention citoyenne pour le  climat, mais défend sa présence dans le domaine du gaz, qu'il envisage de plus en plus ...  "
12,2020-08-20,Le Monde,887mots,un collectif de quatorze chercheurs,Plan de relance agricole : un changement de cap est primordial,    ...  vers une alimentation plus végétale pour atteindre les objectifs fixés par les accords de Paris sur le  climat et pour maintenir notre consommation dans les limites des ressources de la planète.  ...  
13,2020-06-23,Le Monde,905mots,un collectif de 265 parlementaires nationaux et européens de la majorité,Aller encore plus loin et encore plus vite afin d'agir face à l'urgence écologique,"    ...  au coeur de notre action. Depuis trois ans, nous avons déjà fait beaucoup pour le  climat et la biodiversité. La France a su entraîner l'Europe vers la neutralité carbone, objectif radical ...  "
