,date,publication,words,author,title,intro
0,2019-06-08,Libération,1672mots,Coralie Schaub,"Nathaniel Rich: «Même si la vitesse à laquelle le climat change est ultrarapide, la planète s'en sortira. Pas nous.»","    ...  selon ses critiques. En 1979, l'humanité savait déjà tout, ou presque, sur le changement  climatique et ses funestes conséquences. Et dans la décennie qui a suivi, les conditions pour instaurer un ...  "
1,2019-07-30,Libération,2944mots,Coralie Schaub|Aude Massiot,Effondrement : l'humanité rongée par la fin,    ... 'est le pape François qui exhorte les Etats à agir pour lutter contre le changement  climatique  «parce que notre survie et notre bienêtre dépendent de cela». Ou bien le secrétaire général ...  
2,2019-07-15,Libération,964mots,Nelly Didelot,De jeunes lanceurs d'alerte à l'idéologie encore en germe,"    Pour la génération de jeunes grévistes pour le  climat, surgis dans le sillage de la Suédoise Greta Thunberg, l'écologie seraitelle devenue la nouvelle norme, une attitude pragmatique et non plus ...  "
3,2019-05-09,Libération,1863mots,Thibaut Sardier,Peurs bleues et idées vertes,"    ...  alors que l'on se trouve chez soi. «La solastalgie est la manifestation du changement  climatique sur l'environnement dans lequel vous vivez au quotidien», précise le philosophe à  Libération. Dans son ...  "
4,2019-07-15,Libération,2182mots,Aude Massiot,Greta Thunberg : «Aucun pays ne fait assez pour le climat»,"    ...  planète, a connu en quelques mois un succès fulgurant. Début décembre, des marches pour le  climat réunissent des dizaines de milliers de personnes à travers l'Europe. Quelques jours plus tard, la ...  "
5,2019-08-30,Libération,1050mots,Aude Massiot,"Le climat, nouveau champ de mines pour les armées","    ...  qualificatif presque euphémique employé par le département de la Défense américain pour qualifier le changement  climatique, dont les effets préoccupent de plus en plus la communauté militaire internationale. Preuve en est, le ...  "
6,2019-06-01,Libération,1387mots,Christophe Alix,Ambroise Fayolle : «La Banque européenne d'investissement est le plus grand bailleur en faveur du climat»,"    ...  transition énergétique du Vieux Continent. Alors que l'idée de créer une «banque européenne du  climat» a figuré parmi les thèmes de campagne des élections européennes, rencontre avec son viceprésident français ...  "
7,2019-06-18,Libération,1453mots,Aude Massiot,"En Equateur, «s'habituer à vivre sans glacier»","    ...  brillent, accrochés au volcan Cotopaxi. Sans que l'oeil étranger ne le perçoive, le dérèglement  climatique a affecté ces lieux à l'apparence martienne, mais situés seulement à quelques dizaines de kilomètres ...  "
8,2019-06-08,Libération,1867mots,Laure Equy|Coralie Schaub,Billets d'avion : quelle place pour une taxe verte ?,"    ... Mais face à l'urgence  climatique, la fiscalité ultrafavorable à l'avion, seul secteur dont le carburant d'origine fossile n'est pas taxé, est de moins en moins comprise.  «La proposition ...  "
9,2019-08-28,Libération,1119mots,Des membres de Youth for Climate France,Amazonie : «La jungle se consume et les hommes se taisent»,"    ...  faune et une flore fragiles et précieuses. Du fait de la sécheresse et du dérèglement  climatique, les brûlis pratiqués par les propriétaires terriens deviennent rapidement des feux de forêts hors de contrôle ...  "
10,2019-05-09,Libération,1188mots,Alain Auffray,Emmanuel Macron fait-il sa transition écologique ?,    ...  les moyens d'orienter l'épargne des Européens vers des investissements qui combattent le dérèglement  climatique. Un plan d'investissement de 1 000 milliards d'euros devrait y être consacré d'ici ...  
11,2019-06-06,Libération,1673mots,Simon Blin,Pas mûrs et déjà verts,"    ...  au sursaut de dernière minute des moins de 30 ans. Audelà de l'enjeu  climatique, c'est un réveil démocratique de la jeunesse : 39% des électeurs âgés de 18 à 24 ...  "
12,2019-05-25,Libération,813mots,Aude Massiot,Marche pour le climat à Bruxelles : «Nous sommes inarrêtables !»,"    ...  sommes inarrêtables ! Un autre monde est possible !» Vendredi, pour cette énième grève internationale pour le  climat, lancée à l'appel de l'adolescente suédoise Greta Thunberg, 1,6 million de personnes ont ...  "
13,2019-08-10,Libération,855mots,Nelly Didelot,"«Fridays for Future», colo écolo à Lausanne","    ...  et les objectifs de la semaine. Ils sont 450, tous représentants des grévistes pour le  climat, venus en bus ou en train de 38 Etats européens, de la Norvège à la Turquie ...  "
14,2019-05-14,Libération,761mots,Pierre-Yves Geoffard,Climat : parier sur le futur,"    ...  qu'elle identifie très clairement l'une des causes de sa possible disparition : le changement  climatique est sans doute l'un des plus formidables défis qu'ait à relever l'humanité, pour ...  "
15,2019-08-27,Libération,1592mots,Coralie Schaub|Aurélie Delmas|Aurore Coulaud,Forêts : débroussaillage des idées reçues,"    ...  les pins, les sapins ou les épicéas, rendent la diversité indispensable. Non seulement le changement  climatique risque d'engendrer des épisodes de sécheresse plus fréquents, mais on note aussi la présence exponentielle ...  "
16,2019-07-15,Libération,287mots,Paul Quinio,Devoirs,    ...  de la jeune Greta Thunberg est trop belle. La natte de l'icône du printemps  climatique trop bien tressée. Le discours de la pasionaria nordique du  climat trop formaté. Les ressorts du ...  
