,date,publication,words,author,title,intro
0,2014-06-02,Libération,1190mots,Coralie Schaub|Recueilli par Coralie Schaub,«Nier le réchauffement est immoral»,"    Pourquoi  Homo sapiens sapiens  ne faitil rien pour prévenir le désastre  climatique ? Pourquoi choisitil le déni et l'obscurantisme ? Historienne des sciences et professeure à Harvard, l'Américaine Naomi Oreskes ...  "
1,2014-07-04,Libération,940mots,Sylvestre Huet,Le climat échauffe les négos,"    ...  des océans, est construit. Il n'est qu'un signe parmi d'autres du changement  climatique en cours. Comme l'élévation de température des océans profonds. Ou la hausse du niveau marin ...  "
2,2014-05-07,Libération,292mots,Lorraine Millot,Obama en miss météo contre le réchauffement,    ...  hier les miss météo pour tenter de convaincre les Américains de la réalité du changement  climatique et de sa gravité. Obama s'est fait interviewer par les plus célèbres présentateurs météo de ...  
3,2014-07-23,Libération,554mots,Coralie Schaub,Centrales au charbon : l'Europe des trente crasseuses,"    ...  n'a pas renoncé à montrer l'exemple en matière de lutte contre le changement  climatique. Magnifique, surtout quand on sait que la prochaine conférence  climat aura lieu l'an prochain à ...  "
4,2014-05-02,Libération,1331mots,Sylvestre Huet,«Contrôler durablement l'information pour saper un savoir constitué»,"    ...  ont montré que, dans des débats apparemment très différents, sur le tabagisme passif et le  climat, on pouvait retrouver exactement les mêmes arguments, et parfois les mêmes individus, dès le début des ...  "
5,2014-05-27,Libération,210mots,Sylvestre Huet,L'hémisphère Nord complètement carbonisé,"    ... (gaz, charbon, pétrole) va élever cette teneur, intensifier l'effet de serre et changer le  climat. A l'époque préindustrielle, elle était de 278 ppm en moyenne planétaire. Le site de référence ...  "
6,2014-07-21,Libération,344mots,Desmond Tutu|Graça Machel|Malala|Bono|Muhammad Yunus|Mo Ibrahim,Chers dirigeants du monde,    ...  cadre de développement de l'ONU et l'aboutissement d'un nouveau traité sur le  climat  se succéderont à quelques mois d'intervalle à la fin de l'année 2015. Des processus ...  
7,2014-06-10,Libération,1371mots,Edouard Launet,Vin de tempête sur l'île de Sercq,"    ...  produire ici un vin blanc effervescent de qualité. Après tout, à la faveur du réchauffement  climatique, les grandes maisons champenoises n'ontelles pas commencé à s'intéresser aux vignobles du sud ...  "
8,2014-08-21,Libération,463mots,Elise Lowy|Sergio Coronado|Karima Delli|Julien Bayou|Jacques Boutault,Soldes d'été : l'écologie politique au rabais ?,"    ...  soutenir, c'est brader l'écologie sur l'autel des petites ambitions personnelles. La convention  Climat 2015 sera le second enjeu du bras de fer entre l'écologie d'accompagnement et l ...  "
9,2014-05-05,Libération,107mots,,Ban Ki-moon appelle à agir contre le réchauffement,        ...  réduire les émissions de gaz à effet de serre afin d'enrayer le réchauffement du  climat.  «Je les invite à annoncer de courageux engagements et actions qui catalyseront le changement dont nous ...  
