,date,publication,words,author,title,intro
0,2022-03-12,Libération,786mots,Par Coralie Schaub,Un week-end pour «regarder le dérèglement climatique en face»,    ...  à la présidentielle. Les associations espèrent ainsi mobiliser dans un contexte où le sujet du  climat est à l'arrièreplan. Look up («levez les yeux») ! Le mot d'ordre des plus ...  
1,2022-04-20,Libération,975mots,Recueilli par Margaux Lacroux,"«Le réchauffement à 1,5 °C, c'est perdu»","    ... Soutien de Yannick Jadot, le chercheur François Gemenne dit avoir touché les limites de l'engagement politique et songe à se tourner vers les entreprises pour sensibiliser à la cause  climatique.  ...  "
2,2022-03-01,Libération,1030mots,Par Margaux Lacroux,"Jennifer Morgan, de Greepeace à l'exécutif allemand","    ... L'Américaine, exdirectrice de l'ONG, prend ses fonctions ce mardi au sein du gouvernement Scholz. Sa mission : mettre le  climat au coeur de la politique internationale du pays.  ...  "
3,2022-03-01,Libération,1831mots,Par AURORE COULAUD et MARGAUX LACROUX,"«Sur le climat, les demi-mesures ne sont plus une option»",    ...  submersion des villes littorales Un nouveau rapport du Giec dresse le tableau des bouleversements actuels et futurs générés par le changement  climatique. De gros efforts restent à faire pour s'adapter.  ...  
4,2022-01-14,Libération,1057mots,Recueilli par CLÉMENCE MARY,«L'enjeu n'est plus le déni mais la création de nouveaux espaces de dialogue»,"    ...  MassonDelmotte, paléoclimatologue et membre du Giec (Groupe d'experts intergouvernemental sur l'évolution du  climat), la satire d'Adam McKay Don't Look Up a le mérite d'engager la réflexion ...  "
5,2022-04-05,Libération,1702mots,Par AURORE COULAUD et CORALIE SCHAUB,L'esquisse d'un «avenir vivable»,"    ...  approuvé par les 195 pays membres. Ce volet porte sur les solutions atténuant le changement  climatique, notamment a réduction du recours aux énergies fossiles. Si l'humanité veut éviter le chaos climatique ...  "
6,2022-02-09,Libération,2516mots,"Recueilli par CHARLOTTE BELAÏCH, JONATHAN BOUCHET-PETERSEN et RACHID LAÏRECHE","«Le statu quo c'est le chaos écologique, social, économique et démocratique»",    ...  c'est très faible alors que la prise de conscience face à l'ur gence  climatique semble bel et bien réelle. Comment l'expliquezvous ? Les Français rentrent seulement maintenant dans cette ...  
7,2022-01-04,Libération,1570mots,Par NICOLAS CELNIK,Réchauffement climatique : qui sème le doute récolte la recette,"    ...  titre quelque peu inhabituel, qui vous soufflerait que «les écolos nous mentent», que «l'urgence  climatique est un leurre», que le CO2 est «bon pour la planète», ou qui vous explique pourquoi ...  "
8,2022-04-15,Libération,429mots,,"Le crapaud doré du Costa Rica, première victime du réchauffement","        ...  officiellement reconnu comme étant la première espèce connue dont l'extinction est attribuée au changement  climatique. Depuis, quelques autres l'ont rejoint dans la tombe, et ce n'est certainement qu'un ...  "
9,2022-04-20,Libération,1411mots,Par CORALIE SCHAUB,"ÉCOLOGIE Macron-Le Pen, le tiède et le néant","    ... 'une place marginale dans les programmes des deux qualifiés pour le second tour. Pire, le projet de la candidate du RN associe déni  climatique et attaques contre l'Etat de droit.  ...  "
