,date,publication,words,author,title,intro
0,2014-05-14,La Croix,260mots,REJU Emmanuelle,"Michèle Rivasi, députée européenne de la région Sud-Est (Les Verts/ALE) : « Sur le climat, les Européens se sont désunis [...]","    ...  européenne a toujours été moteur dans les négociations internationales visant à lutter contre le réchauffement  climatique. Elle a ainsi ratifié en 1997 le protocole de Kyoto, seul accord contraignant à ce jour ...  "
1,2014-06-04,La Croix,428mots,REJU Emmanuelle,Les « réfugiés climatiques » à la recherche d'une protection,"    ...  modification radicale de leur environnement. Si le Groupe d'experts intergouvernemental sur l'évolution du  climat (Giec), dans son dernier rapport de mars 2014, ne se risquait pas à faire de prévisions ...  "
2,2014-06-05,La Croix,543mots,REJU Emmanuelle,Les Eglises invitent au jeûne pour le climat,"    ...  er  juillet prochain et jusqu'au 1 er  décembre 2015, début de la grande conférence sur le  climat à Paris » , a expliqué Laura Morosini, du mouvement Chrétiens unis pour la terre.  ...  "
3,2014-06-03,La Croix,163mots,,Barak Obama à l'offensive sur le climat,"        ...  rendra l'air que nous respirons plus sain tout en contribuant à ralentir le changement  climatique »,  a assuré hier la directrice de l'Agence américaine de protection de l'environnement (EPA), Gina ...  "
4,2014-07-01,La Croix,390mots,DESCAMPS Elise,Ils lancent en France le jeûne pour le climat,"    ...  à l'initiative du démarrage, ce 1er juillet, en France, d'un « jeûne pour le  climat » mensuel, jusqu'en décembre 2015, date de la 21e conférence des parties (COP21) de l'ONU ...  "
5,2014-07-18,La Croix,324mots,COCHEZ Pierre,L'Australie supprime la taxe carbone,"    ...  avait qualifié «  de sottises absolues  » les études scientifiques attribuant à l'action humaine le réchauffement  climatique. Pour le chef du Parti travailliste, Bill Shorten, Tony Abbott «  a rendu ridicules les Australiens  ». Il ...  "
6,2014-07-04,La Croix,500mots,CANFIN Pascal,"Pour une « diplomatie environnementale ». Pascal Canfin, ancien député européen (Les verts), ancien ministre du développement (1)","    ... 'Union est très attendue sur ce sujet dans le cadre des négociations internationales sur le  climat, qui devront aboutir, à Paris, en décembre 2015, au premier accord universel de lutte contre le ...  "
7,2014-07-31,La Croix,259mots,GREINER Dominique,Injustice climatique,"    ... 'émissions de gaz à effet de serre, suspectées d'être à l'origine du réchauffement  climatique  (lire en page 9) . Le même jour, à l'autre bout du monde, à Koror, en ...  "
8,2014-08-23,La Croix,196mots,,Ce week-end,"        Samedi Documentaire « Autour du monde, sur les traces du  climat » Du Groenland à l'Afrique du Sud en passant par l'Europe et l'Amazone, l'exploratrice et journaliste climatologue Bernice Notenboom ...  "
9,2014-06-26,La Croix,933mots,REJU Emmanuelle,"Reportage. Architectes et ingénieurs, ils inventent la maison du futur","    ...  par ailleurs secrétaire général de l'Institut national de l'énergie solaire. La douceur du  climat et des moeurs de ces jeunes étudiants ne doit pas l'occulter: ici, à Versailles, se ...  "
