,date,publication,words,author,title,intro
0,2018-03-20,Le Parisien - Oise,329mots,,Il vend ses toiles aux enchères pour défendre le climat,"        CrèvecoeurleGrand Par Farida Chadri D'une pierre, deux coups. Pour le  climat et pour la reconnaissance artistique. Plasticien à CrèvecoeurleGrand, Jérôme Dufay, alias Pierre Mabire dans la vie ...  "
1,2018-04-19,Le Parisien - Essonne,422mots,,"Valérie Masson-Delmotte, climatologue engagée","        ...  carottes de glace polaires. En les analysant depuis 1993 pour le laboratoire des sciences du  climat et de l'environnement, une structure dépendant du CEA (Co«mmissariat à l'énergie atomique) située ...  "
2,2018-01-25,Le Parisien - Yvelines,114mots,,Le dérèglement climatique par un Prix Nobel de la paix,"        Guyancourt Et si vous discutiez du dérèglement  climatique avec un Prix Nobel ? C'est ce que vous propose La Batterie, à Guyancourt, en vous inscrivant à une soirée sur le sujet avec ...  "
3,2018-02-08,Le Parisien - Edition Principale ,255mots,,"DAUPHINS Devant les juges du Conseil d'Etat,","        ...  cette pratique », déclare M e Farge, l'avocat de One Voice, l'une des associations.  CLIMAT Limiter le réchauffement  climatique en dessous de 1,5 oC, comme le veut l'accord de ...  "
4,2018-03-09,Le Parisien - Paris ,539mots,Propos recueillis par A.D.,"Ségolène Royal, des pôles à l'Alliance solaire",    ...  structure qui réunit les pays situés entre les tropiques pour promouvoir le développement de l'énergie solaire. Un projet impulsé dans le sillage de l'accord de Paris sur le  climat.  ...  
5,2018-01-11,Le Parisien - Paris ,390mots,,Un climat à dormir debout,        ...  exceptionnelle aussi avec des chutes de neige très spectaculaires. Comment expliquer ces yoyo météos aux quatre coins de la planète ? Ontils un lien avec le réchauffement  climatique en cours ?  ...  
6,2018-03-26,Le Parisien - Essonne,133mots,,SACLAY. Les élus de Saclay doivent voter,        ...  Fête de la science. LONGJUMEAU. L'agglomération ParisSaclay démarre la construction de son Plan  Climat. Après la réalisation d'un état des lieux et la collecte de témoignages d'habitants sur ...  
7,2018-04-05,Le Parisien - Seine-et-Marne,550mots,,La mini-ville intelligente en action,"        ...  vidéoprotection , la miniville de la Cité Descartes a tout d'une grande. Une chambre  climatique mobile, montée sur rails, surplombe cette portion de quartier de 400 m 2, bardée de capteurs ...  "
8,2018-03-10,Le Parisien - Edition Principale ,525mots,,Opération séduction au pays des maharadjahs,        ...  les utiliser devrait être conclu aujourd'hui.  une escapade « privée » au Taj Mahal prévue Ce  climat d'entente est des plus propices à l'entretien de la « relation bilatérale entre l'Inde ...  
9,2018-04-26,Le Parisien - Paris ,593mots,,Macron se paie Trump devant le Congrès,"        ...  a aussi tancé la volonté de Trump de quitter l'accord de Paris sur le  climat. Devant ce Congrès contrôlé par les républicains (qui n'ont pas applaudi ces passages), Macron ne ...  "
10,2018-01-01,Le Parisien - Paris ,352mots,S.N. (avec S.L.),François Gabart Comme un oiseau sur l'eau,"    ...  peutêtre, à nos progrès sera la fonte de l'Antarctique à cause du réchauffement  climatique. [...] En soi, ce n'est pas très grave pour les marins mais, évidemment, bien plus grave ...  "
11,2018-02-27,Le Parisien - Edition Principale ,195mots,,"ENVIRONNEMENT Le ministre de l'Agriculture, Stéphane Travert,","        ... CLIMAT Face au changement  climatique, les manchots royaux risquent de mourir de faim, à moins de tenter l'exil dans un océan Austral peu accueillant pour leurs colonies géantes dont 70 % pourraient ...  "
12,2018-01-13,Le Parisien - Edition Principale ,181mots,,"DAUPHINS Devant les juges du Conseil d'Etat,","        ...  cette pratique », déclare M e Farge, l'avocat de One Voice, l'une des associations.  CLIMAT Limiter le réchauffement  climatique en dessous de 1,5 oC, comme le veut l'accord de ...  "
13,2018-01-04,Le Parisien - Paris ,418mots,,ELEANOR La tempête coup de poing,"        ...  rivières. La situation est préoccupante », relevaitil, hier aprèsmidi. Selon Emmanuel Garnier, historien du  climat au CNRS de Besançon, ces dépressions successives depuis la midécembre ne sont pas liées au ...  "
14,2018-02-08,Le Parisien - Paris ,267mots,B.M.,Un climat à dormir debout,    ...  exceptionnelle aussi avec des chutes de neige très spectaculaires. Comment expliquer ces yoyo météos aux quatre coins de la planète ? Ontils un lien avec le réchauffement  climatique en cours ?  ...  
15,2018-01-04,Le Parisien - Paris ,407mots,,Des vents particulièrement violents,"        ...  qu'elles allaient disparaître », remarque Emmanuel Garnier, directeur de recherche au CNRS et historien du  climat. Et les tempêtes en série sont fréquentes : il y en a eu 11 entre le 1 ...  "
16,2018-03-27,Le Parisien - Edition Principale ,781mots,,« J'ai décidé de passer à l'offensive »,        ...  toujours placé en dessous et je veux le remettre au même niveau que l'enjeu  climatique. Car on ne gagnera pas la bataille du  climat sans restaurer les écosystèmes. Je veillerai à ...  
17,2018-02-06,Le Parisien - Paris ,98mots,,Plan Climat : votation citoyenne du 26 mai au 3 juin,        ...  adhèrentils à la politique de la Ville en matière de lutte contre le réchauffement  climatique ? La mairie de Paris a l'intention de les consulter sur le sujet du 26 mai ...  
18,2018-02-04,Le Parisien - Edition Principale ,573mots,,Macron au secours de Saint-Louis,"        ...  à peu, recule devant ce que certains parfois veulent encore nier : les effets du changement  climatique ». Lui qui se pose en leader du combat  climatique mondial, tandis que des réserves s'expriment ...  "
19,2018-04-10,Le Parisien - Oise,153mots,A.B.,Un ciné-débat autour du climat pour passer à l'action,"    ... débat intitulé « Qu'estce qu'on attend ? Passons à l'action avec le plan  climat ». Un rendezvous initié par le conseil de développement du Pays de sources et vallées, dans ...  "
20,2018-04-06,Le Parisien - Val de Marne,408mots,,Ça chauffe pour le second puits de géothermie,        ...  Parny Les projets de géothermie de Champigny figurerontils en bonne place dans le plan  climat énergie en préparation ? Il y a en tout cas de grandes chances puisque c'est avec ...  
21,2018-03-15,Le Parisien - Edition Principale ,20mots,,Vidéo Le changement climatique pourrait faire disparaître,        Vidéo Le changement  climatique pourrait faire disparaître 50 % des espèces d'ici à 2080  ...  
22,2018-02-05,Le Parisien - Paris ,213mots,,Le Zouave de l'Alma rhabillé pour l'hiver,"        ...  qui sont à l'origine de cette action pour sensibiliser à l'impact du dérèglement  climatique. « Avec la température globale qui augmente, il y aura de plus en plus d'eau et ...  "
23,2018-01-11,Le Parisien - Seine-et-Marne ,342mots,T.C.,« Le réchauffement climatique les aide à se maintenir »,"    ...  aux mangeoires pour les petits oiseaux. Ça leur permet de tenir l'hiver. Enfin, on n'a plus d'hiver rude. Le réchauffement  climatique permet à ces oiseaux de se maintenir.  ...  "
24,2018-02-25,Le Parisien - Edition Principale ,416mots,F.M.,La neige artificielle pointée du doigt,"    ...  de la vulnérabilité croissante des stations de ski des Alpes du Nord face au réchauffement  climatique. Dans leur dernier rapport annuel, les magistrats dénoncent les réponses inadaptées des gestionnaires des domaines skiables ...  "
25,2018-04-24,Le Parisien - Edition Principale ,567mots,,Des attentions mais de fortes divergences,"        ...  News, la chaîne préférée de Trump. Lors de cet entretien, pas un mot du sujet qui fâche : la volonté de l'Américain de quitter l'accord de Paris sur le  climat.  ...  "
26,2018-01-25,Le Parisien - Hauts-de-Seine ,35mots,,"Climat Comme en 2016, la montée des eaux","        ... Climat Comme en 2016, la montée des eaux  ...  "
27,2018-02-15,Le Parisien - Paris ,608mots,Olivier Beaumont et Valérie Hacot|@olivierbeaumont @vhacot1,Wauquiez commence à « infuser »,"    ...  n'annonce nécessairement des lendemains qui chantent. Mais tout de même... Depuis quelques semaines, le  climat chez les Républicains  en mode déprime avancée depuis l'élimination de leur candidat au premier tour ...  "
28,2018-03-26,Le Parisien - Paris ,574mots,,Vélo en ville : la région à la traîne,"        ...  vélo, atelier de réparation, implication de la ville, degré de sécurité... C'est sur ces critères qu'a été évalué le  climat, plus ou moins favorable au vélo, de chaque ville.  ...  "
