,date,publication,words,author,title,intro
0,2013-03-29,Le Monde,592mots,Laurence Caramel,Climat : l'Europe se projette en 2030,"    ...  qui la mine ne doit pas détourner l'Europe de la lutte contre le changement  climatique : Connie Hedegaard et Gunther Oettinger, respectivement commissaire au  climat et à l'énergie, ont annoncé, mercredi ...  "
1,2013-04-29,Le Monde,373mots,Stéphane Foucart,Climat : l'offensive de M. Obama contre les « négateurs »,"    ...  Twitter, depuis le compte officiel du président américain Barack Obama.  « Dites aux négateurs du changement  climatique qui siègent au Congrès d'arrêter d'ignorer les preuves écrasantes de la science » , enjoint le ...  "
2,2013-03-09,Le Monde,729mots,Stéphane Foucart et Pierre Le Hir,Un réchauffement sans précédent depuis 11 000 ans,"    ...  encore que le réchauffement en cours a franchi les limites de la variabilité naturelle du  climat, une nouvelle étude, publiée vendredi 8 mars dans la revue  Science , en apporte une preuve dont ...  "
3,2013-04-01,Le Monde,278mots,par Hervé Kempf,Le temps presse,"    ...  importante : pour la première fois depuis sa création à Porto Alegre en 2001, un Espace  climat y a été ouvert. Ainsi, la question écologique se trouvetelle clairement intégrée par le ...  "
4,2013-02-19,Le Monde,651mots,Corine Lesnes,"Face à l'obstacle du Congrès, la menace de recourir aux décrets","    ...  pays qui ne serait  « pas menacé par le pouvoir destructeur d'une planète qui se réchauffe »,  une référence remarquée à un phénomène  climatique qu'il n'évoquait plus depuis des années.  ...  "
5,2013-04-26,Le Monde,484mots,Stéphane Foucart,Climat : la catastrophe annoncée,"    ...  ils verront de l'eau dans leur salon et ils se diront : «Tiens, le changement  climatique est une réalité!» Chez nous, aux Maldives, l'eau est déjà dans la maison. »  En octobre ...  "
6,2013-01-17,Le Monde,373mots,S. Fo.,"Les particules du diesel et des feux de bois, deuxième facteur du réchauffement",    ...  de la contribution des suies  ces particules carbonées produites par des combustions incomplètes  au changement  climatique et parvient à un résultat saisissant. Selon Tami Bond (université de l'Illinois à UrbanaChampaign ...  
7,2013-02-09,Le Monde,2019mots,Stéphane Foucart,Notre civilisation pourrait-elle s'effondrer ? Personne ne veut y croire,    ...  deux phénomènes globaux liés à nos émissions de gaz à effet de serre : le réchauffement  climatique et l'acidification des océans. L'humanité a donc devant elle un certain nombre de difficultés ...  
8,2013-04-27,Le Monde,597mots,Claudine Wéry,Les petites îles du Pacifique se cherchent un nouveau modèle de développement,"    ...  microEtats du Pacifique sont parmi les plus exposés au monde aux conséquences du réchauffement  climatique : acidification de l'océan, multiplication des catastrophes naturelles, dégradation des récifs coralliens, élévation du niveau de ...  "
9,2013-01-05,Le Monde,401mots,Pierre Le Hir,"Avec le réchauffement, les tourbières se transforment en émetteurs de CO2","    ...  constituent ainsi des puits de carbone très efficaces, au rôle crucial pour la régulation du  climat de la planète. Or, sous l'effet du réchauffement, ces milieux pourraient se comporter non plus ...  "
10,2013-04-06,Le Monde,288mots,Stéphane Foucart,Climat : une part de l'énergie manquante retrouvée,"    ...  Le Monde  du 20 octobre 2009). Ce hiatus entre l'énergie introduite dans la machine  climatique et le plateau des températures a donné naissance, en 2010, au concept (très discuté) d'« énergie ...  "
11,2013-01-16,Le Monde,324mots,P. L. H.,Transition énergétique : le clair-obscur de l'Académie,"    ...  transition énergétique n'a de vrai sens qu'en regard des menaces que le changement  climatique fait peser sur la planète. Or, devant les journalistes, M. Candel a fait état de  « l ...  "
12,2013-02-19,Le Monde,850mots,Isabelle Piquer,Barack Obama appelé à agir sur le climat,"    ...  engagements sur l'environnement.  « C'est de très loin le plus gros rassemblement sur le  climat de l'histoire américaine »,  a lancé l'écologiste Bill McKibben devant la foule. Ils étaient 35 ...  "
13,2013-02-08,Le Monde,670mots,Sylvain Cypel,M. Obama de nouveau face aux défis d'une politique écologique,"    ...  Quels sont les enjeux? La position des EtatsUnis dans la négociation internationale sur le  climat, où Washington s'est pour l'instant montré hostile à tout accord contraignant, vatelle ...  "
14,2013-02-09,Le Monde,328mots,S. Fo.,Changement climatique : près de soixante études par jour,    Vouloir rendre compte de la recherche sur le changement  climatique est à la fois impossible et déprimant. Déprimant parce que la majorité des études publiées dressent un tableau assez sombre de l ...  
15,2013-04-19,Le Monde,381mots,Gilles van Kote,L'agriculture mondiale en quête de réponses au changement climatique,"    ...  16 avril, pour y clore une conférence internationale sur le thème « Faim, nutrition et justice  climatique », s'est insurgé contre le fardeau que fait peser le changement  climatique provoqué par les pays ...  "
16,2013-02-12,Le Monde,773mots,Julien Bouissou,"Au Bangladesh, survivre avec le changement climatique",    ... Le Bangladesh est l'un des pays les plus vulnérables au changement  climatique. Les deux tiers de ses terres culminent à moins de 5 mètres audessus du niveau de la mer ...  
17,2013-03-20,Le Monde,335mots,Gilles van Kote,Une planète très « viande »,"    ...  sur la santé, sur les droits des animaux, mais aussi sur l'environnement et le  climat. En effet, l'élevage pèse 18 % des émissions mondiales de gaz à effet de serre responsables ...  "
18,2013-01-29,Le Monde,383mots,Antoine Reverchon,Un revirement historique en 2012,"    ...  dirigeants ont continué, en 2012, à négliger les enjeux planétaires de plus long terme  le  climat, la dégradation de la biodiversité et des ressources naturelles, la pauvreté et les inégalités sociales. Aucun ...  "
