,date,publication,words,author,title,intro
0,2017-07-09,Le Parisien - Edition Principale ,588mots,,Macron tiendra son sommet sur le climat,"        ...  Emmanuel Macron a parlé commerce, terrorisme, Syrie, Ukraine avec ses homologues, c'est sur le  climat qu'il a choisi de concentrer la majeure partie de ses efforts. Un sujet porteur. « Le ...  "
1,2017-07-07,Le Parisien - Paris ,631mots,@pauline_th,Ecologie : la conversion Macron,"    Par Pauline Théveniaud « Je suis l'un des leadeurs mondiaux sur le  climat. » Tel est, en substance, selon un bon connaisseur du dossier, la posture que souhaite adopter Emmanuel Macron, alors que ...  "
2,2017-06-03,Le Parisien - Paris ,505mots,,Trump contre le reste du monde,"        ...  envoyée par Donald Trump aux 195 pays signataires de l'accord de Paris sur le  climat, les principaux dirigeants de la planète ont montré hier qu'ils n'étaient pas prêts à ...  "
3,2017-06-02,Le Parisien - Paris ,546mots,,« Un délit contre l'humanité »,        ...  chemin ». Qu'estce que vous inspire la sortie des EtatsUnis de l'accord  climat ? Ségolène Royal. C'est évidemment une immense déception de voir l'une des plus puissantes nations ...  
4,2017-05-23,Le Parisien - Edition Principale ,542mots,,« Hulot est un bon signe »,"        ...  plein d'espoir. Onze ans après « Une vérité qui dérange », son documentaire sur le réchauffement  climatique qui avait obtenu un Oscar, Al Gore est revenu sur la Croisette avec « Une suite qui ...  "
5,2017-07-13,Le Parisien - Edition Principale ,292mots,Propos recueillis par|Quentin Laurent,Pourquoi êtes-vous hostile à la venue de Donald Trump ?,"    ... 'humanité, il a fait un bras d'honneur à l'accord de Paris sur le  climat et à la France. Il insulte notre avenir et on le récompense en grande pompe au ...  "
6,2017-07-07,Le Parisien - Edition Principale ,609mots,,"Alors, chiche, M. Hulot ?",        ...  à nos enfants. » Atil anticipé les réactions des associations qui jugent son plan  Climat pavé de bonnes intentions mais dépourvu de mesures concrètes ? Le fait est que Nicolas Hulot s ...  
7,2017-08-22,Le Parisien - Edition Principale ,516mots,,"Dans la glace, les secrets de la planète","        ...  scientifique Ice Memory, initié par la France, ces précieux échantillons sont censés nous éclairer sur le  climat qui régnait à la surface de la planète à l'époque des hommes primitifs.  ...  "
8,2017-06-03,Le Parisien - Paris,463mots,,« L'accord de Paris vivra »,"        ...  EtatsUnis Donald Trump de retirer son pays de l'accord de Paris sur le  climat. « Une décision grave, lourde, qui méconnaît la réalité attestée par les scientifiques des dégâts que provoque ...  "
9,2017-07-19,Le Parisien - Edition Principale ,669mots,,Le pire est à venir,"        ...  aux portes de Nice (AlpesMaritimes) d'être la proie des flammes depuis lundi. Le  climat est propice à l'embrasement qui touche aussi le Portugal, l'Italie, la Croatie... : fortes chaleurs ...  "
