,date,publication,words,author,title,intro
0,2020-10-08,Libération,1958mots,Recueilli par Nicolas Celnik et Thibaut Sardier,"«Le changement climatique est lié à des enjeux de pouvoir, de dette, de conquête»","    ...  la température augmente. Ce constat, cité dans les Révoltes du ciel. Une histoire du changement  climatique XVeXXe siècle par JeanBaptiste Fressoz et Fabien Locher, remonte à 1662. Winthrop, gouverneur de ...  "
1,2020-12-08,Libération,652mots,Par NELLY DIDELOT,Des jeunes en pleine croissance,"    ... GRÈVES SCOLAIRES POUR LE  CLIMAT TÉMOIGNAGES Deux ans et demi après les premières mobilisation les vendredis, symbolisées par la figure de Greta Thunberg en Suède, le mouvement s'est structuré et s ...  "
2,2020-12-02,Libération,2685mots,"Charles delouche-Bertolasi, Fanny guyomard et Guillaume Launay (avec les services Société et Modes de vie)",«On ne peut pas grandir comme nos parents l'ont fait»,"    ...  pour ces jeunes déjà passablement secoués par les crises contemporaines, entre menace terroriste et dérèglement  climatique. Déjà qu'en temps normal, cet âgelà n'est pas toujours folichon, soupire Louise Bur ...  "
3,2020-12-30,Libération,1945mots,Recueilli par Catherine Calvet et Thibaut Sardier,«La glace archivée en Antarctique nous racontera l'histoire de la planète»,"    ...  Chappellaz Dans les profondeurs des glaciers, en train de fondre sous les effets du réchauffement  climatique, se trouve l'histoire du  climat. Le glaciologue, avec des collègues de plusieurs nationalités différentes, travaille ...  "
4,2020-09-11,Libération,996mots,Par SIMON BLIN,"Michael Shellenberger, nouveau prophète contre l'«hystérie écologique»","    ... Passé de l'alarmisme  climatique à l'anticatastrophisme, l'essayiste américain s'attaque aux écolos radicaux. En juin, ce repenti provoc a signé sur le site de «Forbes» une tribune où il ...  "
5,2020-12-12,Libération,1618mots,Par AUDE MASSIOT,Pic d'optimisme cinq ans après l'accord de Paris,    ... Climat Les gaz à effet de serre continuent de s'accumuler dans l'atmosphère et les promesses de 2015 n'ont pas été tenues. Mais de plus en plus de pays ont ...  
6,2020-09-23,Libération,1001mots,"Par Jean-Marc Gancille Membre de la commission écologie de l'Association végétarienne de France (AVF) FRÉDÉRIC Mesguich Docteur en chimie, membre de l'Association végétarienne de France William Zylberman Docteur en géosciences de l'environnement Christophe Lavelle Chercheur au CNRS et au muséum national d'Histoire naturelle",Changer d'alimentation pour limiter le réchauffement climatique,"    ...  de tripler notre marge de manoeuvre pour ne pas dépasser 1,5 °C de réchauffement  climatique en 2100. Pour parvenir à ce résultat, l'équipe de recherches de Matthew Hayek a étudié ...  "
7,2020-12-16,Libération,1121mots,Par LAURE EQUY,Référendum pour le climat : encore une manoeuvre à la Convention,"    ...  sans accroc. A la toute fin de sa rencontre avec la Convention citoyenne pour le  climat, lundi soir, Emmanuel Macron a, l'air de rien, entrouvert la porte à un référendum pour ...  "
8,2020-12-07,Libération,1067mots,Par LAURE EQUY,Le climat se tend entre Macron et la Convention citoyenne,    ...  militant écologiste qui lui avait pourtant soufflé l'idée de la Convention citoyenne pour le  climat. «Je suis très en colère contre des activistes qui m'ont aidé au début et qui ...  
9,2020-09-16,Libération,705mots,Par FRÉDÉRIC AUTRAN,"L'environnement, sujet brûlant dans la campagne","    ... Analyse A sept semaines de la présidentielle, les feux ravageant la Californie imposent le changement  climatique dans la campagne américaine. Face à Joe Biden, qui défend des mesures écologiques, Donald Trump confirme ...  "
10,2020-12-07,Libération,1032mots,Aurore Coulaud et Aude Massiot,Les six lignes rouges des 150 citoyens,"    ...  le gouvernement doit présenter aux députés et aux membres de la Convention citoyenne pour le  climat (CCC) les options retenues parmi les 149 propositions sur le logement, les transports, l'alimentation, la ...  "
11,2020-11-20,Libération,1496mots,Recueilli par Catherine Calvet,"«Aucun territoire n'est à l'abri du risque, il faut une réponse collective, politique et solidaire»","    ...  événements: le phénomène méditerranéen et la tempête Alex qui a aggravé les choses. Le réchauffement  climatique a probablement joué et jouera dans l'avenir, car les eaux de la Méditerranée sont ...  "
12,2020-12-31,Libération,1827mots,Recueilli par THIBAUT SARDIER ET CATHERINE CALVET,"«Où qu'il se trouve, l'humain a un impact sur les pôles»","    ...  de glace de 80 kilomètres, avant le «vêlage» d'un iceberg tout aussi gigantesque en 2010. Une expérience qu'elle utilise aujourd'hui pour avertir l'opinion de l'urgence  climatique.  ...  "
13,2020-09-16,Libération,829mots,Aude Massiot,"D'Est en Ouest, une litanie de catas climatiques","    ...  a conclu la National Oceanic and Atmospheric Administration (NOAA) dans son rapport mensuel sur le  climat. Les EtatsUnis ont subi des vagues de chaleur, des ouragans, un derecho dévastateur [une tempête ...  "
14,2020-12-29,Libération,1950mots,Recueilli par CATHERINE CALVET,«Le voyeurisme de la dernière chance n'est qu'une des composantes du boom du tourisme polaire»,"    ... Rendu de plus en plus accessible par le réchauffement  climatique, l'Arctique est un carrefour de communication qui suscite un attrait grandissant. Selon Mikaa Mered, professeur de géopolitique des pôles, la fonte ...  "
15,2020-10-12,Libération,1811mots,Recueilli par Alexandra Schwartzbrod,"«Quand on protège la biodiversité, elle nous le rend»","    ...  devons définir un nouveau partenariat sociétal avec le vivant. On parle beaucoup de la crise  climatique, et on oublie la biodiversité. Or on ne sauvera pas le  climat sans sauver la biodiversité ...  "
16,2020-10-15,Libération,730mots,Par Coralie Schaub,Ecosystèmes : les bénéfices inespérés de la réparation,"    ... Restaurer des zones dégradées par l'exploitation industrielle ou agricole serait bien plus efficace que prévu pour aider la biodiversité et le  climat, montrent des chercheurs dans la revue «Nature».  ...  "
17,2020-12-12,Libération,1270mots,Recueilli par Coralie Schaub,"«Le sens de l'histoire, c'est la décarbonation de l'économie mondiale»","    ...  climatiques, partie prenante de l'accord de Paris, considère que, cinq ans après sa signature, celuici est un succès. Elle espère que, bientôt,  climat, biodiversité et désertification seront négociés ensemble.  ...  "
18,2020-12-28,Libération,1762mots,Recueilli par CATHERINE CALVET et THIBAUT SARDIER,«Les icebergs sont de véritables arches de vie»,    ... 'est le meilleur moyen de changer notre rapport au monde pour lutter contre le réchauffement  climatique. En quoi les glaciers et les icebergs peuventils être considérés comme des êtres vivants ? D ...  
19,2020-09-28,Libération,2166mots,Recueilli par Thibaut Sardier et Simon Blin,"«La collapsologie considère que la catastrophe est inévitable, c'est un aveu d'impuissance»",    ...  qui se limitent finalement à une approche quantitative et globale de la crise écologique et  climatique. Pourquoi cette prétention à universaliser la crise estelle contestable ? R. L.: Parce qu'elle évacue ...  
20,2020-12-08,Libération,290mots,Recueilli par N.Di.,«LE MANQUE D'ACCÈS À INTERNET NOUS BRIDE»,    ...  nos manifestations dans plusieurs régions du pays. Une génération de jeunes conscients de la crise  climatique et prêts à agir est en train d'émerger. Mais le manque d'accès à Internet ...  
21,2020-10-06,Libération,1776mots,Recueilli par LAURE EQUY et RACHID LAÏRECHE,«Il s'agit de voter pour réautoriser un poison»,"    ...  un problème de jaunisse transmise par des pucerons qui prolifèrent avec l'accélération du changement  climatique. Face à cette difficulté, que personne ne conteste, il y a d'autres solutions que la ...  "
22,2020-12-29,Libération,1723mots,Par NELLY DIDELOT,"L' Europe centrale, dernière frontière des centrales nucléaires","    ...  carbone en 2050 ont rebattu les cartes», explique Neil Makaroff, responsable Europe du Réseau Action  Climat. La rentabilité de plus en plus faible du combus tible extrait localement joue aussi son rôle ...  "
23,2020-12-15,Libération,681mots,Laure Equy,Convention citoyenne : Macron ne parvient pas à réchauffer le climat de confiance,"    ... 'Elysée, Macron avait rendezvous lundi avec les membres de la Convention citoyenne pour le  climat. Si en juin, emballés par la réponse du Président qui ne leur opposait que trois petits ...  "
24,2020-11-27,Libération,1263mots,Recueilli par Catherine Calvet,«J'ai l'impression qu'on nous gouverne depuis un bunker»,    ...  n'y a aucune raison de faire la guerre aux migrants On assiste à un usage politique de l'idée de «guerre» qui favorise un  climat de plus en plus sécuritaire.  ...  
25,2020-09-24,Libération,1391mots,Par Nicolas Celnik et Simon Blin,La science perd-elle la raison ?,    ... 'agit de statuer sur le degré d'implication de l'activité humaine dans le réchauffement  climatique ou l'efficacité d'un traitement face à une maladie. Débat d'autant plus explosif que ...  
26,2020-09-30,Libération,1135mots,Recueilli par Nicolas Celnik et Thibaut Sardier,«Un exode urbain pourrait renforcer les inégalités»,"    ... 'est un centre de participation civique qui n'est pas explicitement consacré au changement  climatique, mais qui crée un espace dans la ville pour faire exister des processus imaginatifs. Et il ...  "
27,2020-10-17,Libération,602mots,Recueilli par Sonia Delesalle-Stolper Correspondante à Londres,«Notre mouvement doit être plus politique»,"    ...  l'urgence de la situation. Il fallait provoquer un débat sur la science, l'urgence  climatique. Nous n'en sommes plus là, ce qui nous permet d'être plus spécifiques dans nos ...  "
28,2020-12-08,Libération,266mots,Recueilli par AUDE MASSIOT,«NOUS AVONS REMPORTÉ QUELQUES SUCCÈS»,    ...  Nous n'avons pas de culture de la manifestation. Notre plus gros cortège pour le  climat a réuni 5 000 à 6 000 personnes en septembre. Mais on voit que nos actions ...  
