,date,publication,words,author,title,intro
0,2017-11-17,Libération,2958mots,Aude Massiot,Climat : six raisons de ne pas désespérer,"    ...  George Marshall dans  le Syndrome de l'autruche, pourquoi notre cerveau veut ignorer le changement  climatique (Actes Sud, 2017), et que le rappelle le président de l'association 4D, Pierre Radanne, l ...  "
1,2017-11-15,Libération,1556mots,Isabelle Hanne|Aude Massiot,"A la COP 23, Washington en troll climatique","    ...  de la délégation américaine, organisé lundi à la 23e Conférence de l'ONU sur le  climat à Bonn, a été interrompu par des dizaines de militants chantant une version détournée de  Proud ...  "
2,2017-09-18,Libération,2958mots,Coralie Schaub,"Le plan Hulot, «quatre mesures écologiques et solidaires»","    ...  Transition écologique et solidaire, Nicolas Hulot, détaille plusieurs mesures budgétaires destinées à concrétiser le plan  climat présenté le 6 juillet et censé  «accélérer la mise en oeuvre de l'accord de Paris ...  "
3,2017-12-12,Libération,899mots,Aude Massiot,Sommet climat : Macron déroule le tapis vert,"    ...  de la plupart des ONG françaises visàvis du One Planet Summit sur le  climat, organisé ce mardi près de Paris par le président français.  «Ce ne doit pas être seulement ...  "
4,2017-11-14,Libération,1351mots,Aude Massiot,"En Norvège, le réchauffement fauche la faune","    ...  place à la neige la moitié de l'année, subit de plein fouet le changement  climatique. Depuis maintenant plusieurs années, les relevés scientifiques internationaux révèlent cette étrange tendance : les températures augmentent plus ...  "
5,2017-12-13,Libération,712mots,Coralie Schaub|Aude Massiot,"En attendant, Macron plaide pour le climat","    ...  ne doit pas oublier qu'on est en train de perdre la bataille pour le  climat.» Les mots d'Emmanuel Macron ont contrasté avec son attitude décontractée et tout sourire, mardi après ...  "
6,2017-09-11,Libération,703mots,Daniel Schneidermann,Irma : «peut-être» le réchauffement...,"    ... «Louis, évacuons le sujet tout de suite : estce que c'est lié au réchauffement  climatique ?» Réponse de Bodin : «Non, c'est difficile de faire le lien pour l'instant. On a ...  "
7,2017-12-12,Libération,1873mots,Alain Auffray|Coralie Schaub,"Emmanuel Macron, écolopportuniste","    ... 'Etat l'enjoignant de signer des permis d'exploration d'hydrocarbures. A lire aussi Sommet  climat : Macron déroule le tapis vert Pendant sa campagne, le candidat a tout de même pris soin ...  "
8,2017-12-11,Libération,1574mots,Aude Massiot,Réchauffement climatique : l'Europe s'engaze,"    Le jour même du sommet sur le  climat organisé par l'Elysée, le 12 décembre, la Banque européenne d'investissement (BEI) devrait accorder le plus gros prêt de son histoire : 1,5 ...  "
9,2017-09-13,Libération,1501mots,Théophile Simon,"Miami : «On a eu de la chance cette fois, on n'en aura pas toujours»","    ...  comme Samuel, Florence ou Zeek, l'assurent : ils n'ont jamais entendu parler du réchauffement  climatique. Et imputent ces ouragans records au hasard.  «Cela a toujours été comme ça dans les Caraïbes ...  "
10,2017-12-04,Libération,5531mots,Naomi KLEIN,D'un ouragan à l'autre : les Haïtiens chassés d'Amérique,"    ...  seule question d'Haïti ou du Honduras, et qui concerne, plus largement, celle du réchauffement  climatique. Car le TPS  qui fait de la  «catastrophe environnementale» l'une des principales justifications de l ...  "
11,2017-10-18,Libération,882mots,Yannick Jadot,Arrachons l'Europe aux euro-fainéants !,"    ...  de coopération entre les peuples. Face aux guerres militaires, civiles et commerciales, face au dérèglement  climatique et au terrorisme, l'Europe redevient enfin une impérieuse nécessité. Une promesse que l'on doit ...  "
12,2017-12-12,Libération,908mots,Vittorio De Filippis,Dominique Plihon : «Seules 25 % des obligations vertes émises sont certifiées»,"    ...  l'économie financière, la finance verte ne peut être l'unique solution contre le réchauffement  climatique. A lire aussi Sommet  climat : Macron déroule le tapis vert Comment expliquer un tel engouement pour ...  "
13,2017-09-07,Libération,1151mots,Camille Gévaudan,Cyclones et changement climatique : que dit la science ?,"    ...  indépendantes les unes des autres, ou fautil y voir le signe d'un dérèglement  climatique ? Le lien est difficile à établir. Le dernier rapport américain sur le changement  climatique, daté de ...  "
14,2017-10-24,Libération,852mots,Sibylle Vincendon,Les villes revitalisent l'accord de Paris,"    ...  partie du C40, regroupement de 91 grandes villes investies dans la lutte contre le réchauffement  climatique. Et tandis qu'un grand nombre de leurs édiles étaient réunis à Paris ce lundi, il ...  "
15,2017-11-06,Libération,1227mots,Raphaël Balenieri,"COP 23 : en Chine, la face cachée du solaire","    ...  10 000 kilomètres de Bonn, où commence ce lundi la COP 23 sur le changement  climatique, la ferme photovoltaïque de Jinko Solar, l'un des géants chinois des panneaux solaires, continue à ...  "
16,2017-11-07,Libération,1462mots,Coralie Schaub|Aude Massiot,Scandales sanitaires : l'Etat sur le banc des accusés,"    ...  cas des pesticides, de l'amiante, de la pollution de l'air, mais aussi du  climat.» Alors que le dérèglement  climatique s'emballe, l'association Notre affaire à tous a adressé, vendredi ...  "
17,2017-11-08,Libération,231mots,Coralie Schaub|Jérémy Piette,Vite vu,"    ... Irrintzina, le cri de la génération  climat  de Sandra Blondel  et  Pascal Hennequin Ce documentaire tombe à pic en ces temps de révélations fracassantes des «Paradise Papers». Car il fait le lien ...  "
