,date,publication,words,author,title,intro
0,2020-03-07,La Croix,3258mots,CLAQUIN Aziliz; LAMOUREUX Marine,Valérie Masson-Delmotte «Certains ados en savent plus sur le climat qu'un ministre»,"    ous êtes l'une des grandes voix de la science sur le  climat. Quel est votre diagnostic ? Nous vivons dans un  climat altéré, perturbé par les activités humaines. Nos modes de vie ...  "
1,2020-02-04,La Croix,985mots,LAMOUREUX Marine,"Le réchauffement climatique, une réalité de combat","    En matière  climatique, les faits sont là. Et l'on peut s'accorder sur une «vérité scientifique», comme le prouve, depuis plus de trente ans, le groupe d'experts intergouvernemental sur l ...  "
2,2020-01-29,La Croix,705mots,LAMOUREUX Marine,Pour l'amour du lac Victoria,"    ...  en décembre,  raconte Hilda Flavia Nakabuye.  Durant les quelques jours qu'a duré la conférence  climat, 60 personnes sont mortes en Ouganda en raison des inondations. Vu les maigres résultats de la ...  "
3,2020-02-08,La Croix,3309mots,DANCER Marie; MAUROT Elodie,« Nous devons savoir à quoi nous tenons » Bruno Latour,    tesvous surpris par la rapidité avec laquelle l'inquiétude environnementale et  climatique s'est installée tout récemment dans les esprits ? Je constate comme vous une accélération de la prise de conscience ...  
4,2020-03-31,La Croix,449mots,LAMOUREUX Marine,Des scientifiques sont mobilisés de longue date,    ...  programme éducatif «La main à la pâte».  Tout ce que l'on sait sur le  climat vient d'abord de la science. Ils sont donc au coeur de la machine et bien ...  
5,2020-01-22,La Croix,1000mots,LAMOUREUX Marine,Comment stopper la destruction de la nature ? Sir Robert Watson Président de la Plateforme intergouvernementale sur la biodiversité et [...],"    ...  Nous sommes en train de détruire la planète, avec tous les fléaux associés: le dérèglement  climatique, la disparition des espèces, la dégradation des terres, des océans, de la qualité de l'air ...  "
6,2020-01-17,La Croix,760mots,FERRE Jean-Luc,Les contraintes climatiques obligent le sport à se repenser,"    ...  télévisés et contrat avec les sponsors, les enjeux économiques apparaissent bien trop importants. «Le changement  climatique et les événements extrêmes menacent la viabilité d'une grande partie de notre sport» , notait pourtant ...  "
7,2020-03-11,La Croix,732mots,LAMOUREUX Marine,"2019, nouvelle année de records sur le climat","    ...  Et ils sont partout. Ainsi peuton résumer l'édition 2019 de l'état du  climat, publié mardi 10 mars par l'Organisation météorologique mondiale (OMM). Un rapport éclairant pour l'avenir ...  "
8,2020-03-03,La Croix,709mots,DANCER Marie,25 entreprises interpellées pour manque de vigilance climatique,"    Évaluer les engagements des grandes entreprises françaises dans la lutte contre le dérèglement  climatique. C'est l'objectif du rapport publié lundi 2 mars par l'ONG Notre affaire à tous, celle ...  "
9,2020-04-07,La Croix,720mots,FRANCOIS Jean-Baptiste,"Malgré la crise sanitaire, l'Europe veut garder le cap écologique","    2020 seratelle une année blanche pour l'urgence  climatique, reléguée au second plan devant la menace imminente du coronavirus ? La COP26 pour le  climat, qui devait avoir lieu à l ...  "
