,date,publication,words,author,title,intro
0,2016-02-15,Le Monde,690mots,Caroline Taïx,"En sacrifiant la recherche sur le climat, l'Australie provoque un tollé international","    ...  Malcolm Turnbull. Deux mois tout juste après la COP21, plusieurs milliers de spécialistes internationaux du  climat  d'Australie, mais aussi des EtatsUnis, du RoyaumeUni, de France ou du Japon  dénoncent ...  "
1,2016-01-12,Le Monde,1305mots,Propos recueillis par Sophie Landrin et Simon Roger,Laurent Fabius : « Je reste président de la COP »,"    ...  jusqu'en novembre, Laurent Fabius compte prendre des initiatives pour consolider l'accord sur le  climat signé à Paris le 12 décembre 2015 par 195 Etats. Les questions du financement et de ...  "
2,2016-01-11,Le Monde,1692mots,Propos recueillis par Sophie Landrin et Simon Roger,Nicolas Hulot : « Je suis frappé par l'indigence des partis politiques sur la question du climat »,    ...  a été fructueux dans nombre d'initiatives. Luimême s'est engagé progressivement sur le  climat à l'international et sur le plan national. Il m'a donné des moyens diplomatiques pour ...  
3,2016-04-25,Le Monde,898mots,Simon Roger,Etats-Unis et Chine entretiennent la dynamique sur le climat,"    ...  planète. On se souviendra aussi que la France, qui assure la présidence de la conférence  climat (COP21) jusqu'en novembre, fut le premier pays à parapher le registre, par la main de ...  "
4,2016-02-18,Le Monde,1016mots,,Ségolène Royal devient présidente de la COP21,"        ... 'au passage de flambeau au Maroc, pays hôte de la prochaine conférence internationale sur le  climat, le 7 novembre à Marrakech. La ministre de l'environnement va succéder à Laurent Fabius, qui ...  "
5,2016-04-29,Le Monde,1102mots,Audrey Garric,La Terre verdit grâce aux émissions de CO 2,"    ...  de culture, donc sans réel changement de surface végétalisée. En revanche, son effet sur le  climat est négatif »  , explique Nicolas Viovy, l'un des auteurs de l'étude et chercheur au Laboratoire ...  "
6,2016-01-13,Le Monde,1103mots,Par Bruno Latour,"Le climat, un nouvel horizon politique","    On avait l'habitude, naguère, de jouir d'un « temps magnifique » ou de subir un «  climat pourri . Depuis plusieurs mois, nous bénéficions d'un temps « horriblement magnifique » ! Ce qui est vrai de ...  "
7,2016-04-12,Le Monde,887mots,par Stéphane Foucart,Un grand malentendu,"    ... 'entre nous (et de nos responsables politiques) à prendre la juste mesure de la question  climatique. Ce malentendu, c'est l'idée selon laquelle les scientifiques exagéreraient systématiquement la gravité de leur ...  "
8,2016-04-29,Le Monde,807mots,Rémi Barroux,Le réchauffement fragilise un milliard de travailleurs,"    ...  internationale des secteurs de services, est révélatrice. L'augmentation de la température due au changement  climatique touche le monde du travail, mais la prise en compte du phénomène est plutôt récente. ­Heures ...  "
9,2016-03-28,Le Monde,546mots,Caroline Taïx,L'Australie investit dans les énergies renouvelables,"    Ce défi du changement  climatique, nous allons le relever. Nous allons le relever de manière vraiment intelligente, innovante. »  Six mois après son arrivée au pouvoir, le premier ministre australien, Malcolm Turnbull, a ...  "
10,2016-03-14,Le Monde,1249mots,Simon Roger,Les difficultés de l'après-COP21 se multiplient,    ...  Kimoon et Laurence Tubiana. La « dream team » de l'accord de Paris sur le  climat est en pleine déliquescence. Des quatre principaux artisans du texte historique adopté le 12 décembre 2015 ...  
11,2016-02-15,Le Monde,687mots,Rémi Barroux et Simon Roger,Le maintien de Laurent Fabius à la tête de la COP de moins en moins probable,"    ...  au ministère de l'environnement, a hérité dans son portefeuille des « relations internationales sur le  climat . Pour la ministre, il n'y a aucune ambiguïté et, accessoirement, peu de place pour Laurent ...  "
12,2016-03-22,Le Monde,724mots,Caroline Taïx,Le Queensland part en guerre contre la déforestation,"    ...  du Queensland, Steven ­Miles.  Cela pose de nombreux problèmes, en particulier au niveau du changement  climatique. »  Le Queensland, qui est  « de loin le pire des Etats australiens, est responsable de 90 % des ...  "
13,2016-01-22,Le Monde,879mots,Pierre Le Hir,"2015 a été l'année la plus chaude, et de loin","    ...  français Jean Jouzel, ancien viceprésident du Groupe d'experts intergouvernemental sur l'évolution du  climat (GIEC), l'essentiel  plus de 90 %  de la chaleur additionnelle due aux gaz à effet de ...  "
14,2016-01-01,Le Monde,1148mots,François Bougon,"Au Cambodge, la mafia du bois prospère impunément","    ...  rapport publié peu avant l'ouverture de la COP21 à Paris, fin novembre 2015, intitulé «  Climat hostile contre les journalistes environnementaux . Quatre d'entre eux y ont été tués entre 2012 et ...  "
15,2016-04-12,Le Monde,529mots,S. R.,"22 avril, point d'orgue de la présidence française","    ...  est une date que la ministre de l'environnement, chargée des relations internationales sur le  climat, ne manque jamais de rappeler, c'est celle du vendredi 22 avril. Ce jourlà sera ...  "
16,2016-04-02,Le Monde,668mots,,"Tubiana, experte de la COP21, lâchée par l'exécutif","        ...  Cette institution onusienne est l'organe suprême des négociations climatiques. L'ambassadrice française chargée du  climat, cheville ouvrière de l'accord de Paris sur la lutte contre le réchauffement, avait pourtant mûri ...  "
17,2016-04-08,Le Monde,129mots,,Plus de 120 pays signeront l'accord de Paris,"        ...  qu'ils signeraient, le 22 avril, à New York, l'accord de Paris sur le  climat, a indiqué, mercredi 6 avril, Ségolène Royal, présidente de la conférence de l'ONU sur le ...  "
18,2016-02-20,Le Monde,2036mots,PROPOS RECUEILLIS PAR Philippe Escande et Vincent Giret,Jean-Bernard Lévy : « L'électricité est la principale solution au problème du climat »,"    Face aux contraintes du dérèglement du  climat et à la nécessité d'y faire face, comment voyezvous évoluer la « planète énergie » dans les dix ans qui viennent ? JeanBernard Lévy : Je ...  "
19,2016-02-11,Le Monde,840mots,Gilles Paris,Brutal coup d'arrêt au plan d'Obama pour le climat,    ...  avait présenté le 3 août dans la perspective de la conférence de Paris sur le  climat (COP21). Ce plan vise à réduire de 32 % d'ici à 2030 les émissions de gaz ...  
20,2016-03-09,Le Monde,537mots,Brice Pedroletti et Simon Roger (à paris),La Chine a-t-elle atteint son pic d'émissions?,"    ... 'était engagée à l'été 2015, quelques mois avant la conférence de Paris sur le  climat (COP21), à parvenir  « au pic de ses émissions de CO2 autour de 2030, tout en s ...  "
21,2016-01-20,Le Monde,573mots,Joël Morio,Promenade dans les bois avec Barack Obama,"    ...  montagnes de l'Alaska, où les deux hommes sont venus  « observer les effets du changement  climatique »  sur le glacier Harding, Bear Grylls, cassecou devenu « professionnel de la survie » devant les caméras ...  "
22,2016-02-29,Le Monde,872mots,Stéphane Foucart,Le rôle crucial des pollinisateurs est menacé,"    ... 'organisation est à la biodiversité ce que le Groupe d'experts sur l'évolution du  climat (GIEC) est au changement  climatique. Très attendu, son premier rapport porte sur la pollinisation et entend ...  "
23,2016-03-14,Le Monde,72mots,,Les difficultés de l'après-COP21 se multiplient - Les Dates,"        22 avril 2016 Cérémonie de signature de l'accord de Paris sur le  climat, au siège des Nations unies, à New York. 1626 mai Session de travail des 195 pays engagés ...  "
24,2016-01-13,Le Monde,763mots,Patrick Roger,François Hollande veut muscler les moyens pour le logement et la croissance verte,"    ...  en France comme à l'étranger »  , et de mettre en oeuvre les engagements pour le  climat de la COP21. Ainsi, 4 milliards d'euros supplémentaires seront alloués d'ici à 2020 au ...  "
25,2016-04-28,Le Monde,1529mots,Corine Lesnes,Jonathan Franzen : « Le roman est une forme vivante qui doit s'adapter à la technologie »,"    ...  plus dans le roman? Le romancier est comme l'agriculteur à l'heure du changement  climatique. Les récoltes sont maigres, mais le fermier ne va pas renoncer. Il doit s'adapter, trouver ...  "
