,date,publication,words,author,title,intro
0,2020-01-22,Libération,1400mots,Par Laure Equy,"L'écologie, maire de toutes les batailles","    ... Face à l'urgence  climatique, le mandat municipal 20202026 sera plus que jamais celui de la transition écologique. Ça tombe bien, le sujet est au coeur de la campagne de nombreux ...  "
1,2020-03-04,Libération,1009mots,Par BERNHARD PÖTTER «Die Tageszeitung» Traduit de l'allemand par Alexandre Pateau,"Allemagne : l'AfD, asile des climatosceptiques","    ... Les contestataires du changement  climatique, rencontrant peu d'écho outreRhin, se sont rassemblés autour de l'extrême droite au Parlement.  ...  "
2,2020-03-24,Libération,1030mots,Recueilli par Nicolas Celnik,Covid-19 : «C'est le moment où jamais pour agir sur le front climatique»,"    ...  les rues désertes un air de fin du monde, on aurait tort de confondre changement  climatique et coronavirus, selon l'historien JeanBaptiste Fressoz, chargé de recherches au CNRS. Pour l'auteur ...  "
3,2020-03-04,Libération,1031mots,Par Fiona Harvey «The Guardian»,"Au Royaume-Uni, les tories sous influence",    ...  doute les politiques environnementales. Il y va de la réputation du RoyaumeUni lors de la conférence des Nations unies sur le  climat (COP 26) qu'ils présideront en novembre.  ...  
4,2020-04-21,Libération,1707mots,Recueilli par FRANÇOIS CARREL Correspondant à Grenoble,"Pour Eric Piolle, «une brèche est ouverte dans le macronisme»","    ...  de cap par référendum, sur la base des propositions de la Convention citoyenne pour le  climat. Un référendum qui porterait sur plusieurs questions, comme cela se fait dans beaucoup de pays : pour ...  "
5,2020-02-13,Libération,1068mots,Par Alain Auffray,Macron cherche de l'air,"    C' est sans doute le bout de France métropolitaine où les conséquences dévastatrices du dérèglement  climatique sont les plus spectaculaires. Ce jeudi matin, Emmanuel Macron descendra l'escalier de 500 marches qui ...  "
6,2020-01-10,Libération,1112mots,Par Laure Equy,Macron passe l'oral avant les travaux pratiques,"    ... CLIMAT Le Président répond ce vendredi à des questions posées par les 150 membres de la convention citoyenne. Un exercice attendu et redouté par les tirés au sort, qui attendent de savoir ...  "
7,2020-01-18,Libération,2611mots,Par Aude Massiot Envoyée spéciale en Nouvelle-Galles du Sud,La souffrance de la terre brûlée,"    ...  sont immenses. «Libération» a parcouru les étendues dévastées de l'Etat australien, à la rencontre d'habitants entre choc et résignation, souvent peu enclins à attribuer les mégafeux au changement  climatique.  ...  "
8,2020-03-04,Libération,1983mots,Par Aude Massiot,"A Bruxelles, open bar pour les lobbys","    ...  leur expliquer à quel point le secteur est vertueux dans la lutte contre le dérèglement  climatique. Ajoutezy le ministre de l'Environnement du pays à la présidence du Conseil européen, en ...  "
9,2020-01-10,Libération,1870mots,Recueilli par CÉCécile Daumas et Aude Massiot,«On n'avait pas pensé qu'un jour il faudrait s'incliner devant les arbres!»,"    ...  Siècle vert», essai à l'ironie cinglante, le philosophe salue la mobilisation contre le dérèglement  climatique mais craint une nouvelle «idolâtrie» de la nature au détriment de la raison. Face à cette ...  "
10,2020-01-02,Libération,2762mots,Coralie Schaub|Aurélie Delmas|Aurore Coulaud|Aude Massiot|Margaux Lacroux|Florian Bardou|Olivier Monod,"Soyons fous, sauvons la planète","    ...  le slogan de la COP 25, la 25e conférence des Nations unies sur le changement  climatique, accueillie à Madrid début décembre. Marqué par une phénoménale apathie et une somptueuse procrastination, le grand ...  "
11,2020-01-02,Libération,2760mots,Erwan Cario,Technoscience : de trop beaux lendemains,"    ...  de la Terre» Si les rapports du Groupe d'experts intergouvernemental sur l'évolution du  climat (Giec) se basent sur l'observation de l'état du monde ces dernières décennies, d'autres ...  "
12,2020-01-02,Libération,1474mots,Laure Noualhat|Delphine BATHO|Raphaël Pitti|Christophe André|Olivier Toma|Isabelle Chivilo|Jean-Pierre Le Danff|Virginie Andreux|Sébastien Bohler|Charline Schmerber,Face à la crise écologique : SOS médecins,"    Les graves crises affectant le  climat, les écosystèmes naturels, la qualité de l'eau, de l'air ou des sols ont des conséquences dramatiques sur la santé physique et mentale de millions ...  "
13,2020-02-13,Libération,1829mots,Par SARAH FINGER,"Fustigée, la chasse à courre toujours","    ...  de la jeune femme, enceinte de six mois, est retrouvé peu après par son compagnon.  CLIMAT DE SUSPICION L'autopsie révélera qu'elle a été victime d'une hémorragie causée par plusieurs ...  "
14,2020-04-22,Libération,839mots,Aude Massiot,"Le baril à bas prix, les renouvelables à bas bruit","    ...  de frein désastreux à la transition écologique ? Des inquiétudes légitimes car pour éviter un emballement  climatique, l'extraction des énergies fossiles doit s'arrêter dans les prochaines décennies, et la consommation ...  "
15,2020-02-19,Libération,641mots,Aude Massiot,"Contre les énergies fossiles, l'Europe mise sur une énergie fossile","    ... Les députés ont approuvé une liste de projets, notamment gaziers, considérés comme prioritaires par la Commission, malgré leur impact sur le  climat.  ...  "
16,2020-03-10,Libération,1737mots,"Recueilli par LILIAN ALEMAGNA, LAURE EQUY et CORALIE SCHAUB",«J'assume la complexité sociale de l'écologie»,"    ... «complexité» de la transition énergétique. L'occasion de dénoncer les «discours culpabilisants, in cantatoires ou simplistes» des écologistes qui critiquent l'action du gouvernement dans la lutte contre le réchauffement  climatique.  ...  "
17,2020-01-07,Libération,691mots,Aude Massiot,"Australie : derrière les flammes, le spectre d'une crise sanitaire","    ...  de rentrées fiscales pour un plan postincendie. Sa gestion de crise maladroite, sa politique  climatique inexistante et son soutien sans faille à la très polluante industrie du charbon lui ont valu ...  "
18,2020-04-10,Libération,1458mots,Recueilli par Catherine Calvet,"«Jusqu'à maintenant, les crises sanitaires touchaient essentiellement les pays du Sud»","    ...  global ? Oui, ils sont tous de modalités différentes, mais ils sont tous imbriqués. Le changement  climatique a été visible plus tôt que le danger sanitaire, car il s'est révélé bien avant ...  "
19,2020-02-10,Libération,816mots,Par Daniel Schneidermann,"Le virus, la finance et la planète","    ...  déplore le ralentissement de la croissance chinoise dû à l'épidémie. Mais avec un trafic aérien en baisse, le pays produit moins de CO2. Une bonne nouvelle pour le  climat, non ?  ...  "
20,2020-01-30,Libération,1715mots,Par Nicolas Celnik et Thibaut Sardier,Assez pensé ?,"    ...  la réflexion et l'action. Avec Nuit debout, les gilets jaunes, les manifestations pour le  climat ou l'enchaînement des grèves de cet hiver, les chercheurs sont de nouveau attendus au tournant ...  "
21,2020-02-24,Libération,697mots,Recueilli par Éric Favereau,«Tout concourt à ce que le virus circule sur le continent africain»,    ...  c'est que le coronavirus circule au moins à bas bruit. Peutêtre que le  climat ne convient pas à ce virus ? Non. Le  climat tropical n'est pas un frein puissant ...  
22,2020-04-23,Libération,323mots,Coralie Schaub,«Il est essentiel de placer les enjeux climatiques au coeur des plans post-crise du Covid-19.»,"    ...  risques sanitaires et climatiques. C'est, en substance, le message du Haut Conseil pour le  climat (HCC), dans un rapport spécial publié mercredi et intitulé «Climat, santé: mieux prévenir, mieux guérir». Dans ...  "
23,2020-03-05,Libération,100mots,,"Pour Greta Thunberg, l'UE «prétend» être un «leader» climatique","        ...  à Bruxelles, elle a critiqué l'UE qui «prétend» être un «leader» sur le changement  climatique, «tout en continuant à construire et à subventionner de nouvelles infrastructures pour les combustibles fossiles». Elle ...  "
24,2020-02-08,Libération,361mots,"Pierre-Henri Allain, (à Rennes)","A Rennes, le verdissement des socialistes fait tousser les écolos","    ...  une «ville exemplaire pour l'écologie», et détaille ses «propositions pour faire face au réchauffement  climatique». Sont en bonne place dans son programme tous les thèmes chers à EELV : des «transports ...  "
25,2020-03-14,Libération,665mots,Christophe Alix et Alain Auffray,"Macron, atteint par le virus de l'altermondialisme ?","    ...  début avril, lorsque les citoyens tirés au sort siégeant à la «Convention citoyenne pour le  climat» remettront leurs propositions pour réduire les émissions de gaz à effet de serre d'au moins ...  "
26,2020-01-11,Libération,1267mots,Par Charlotte Belaich,Un boulevard pour Hidalgo,"    ...  la main à Cédric Villani, proposant au mathématicien de rejoindre une «grande coalition pour le  climat», allant jusqu'à l'insoumise Danielle Simonnet. Une manière d'exister sur la scène politicomédiatique ...  "
27,2020-01-23,Libération,824mots,Par Alain Duhamel,L'éternel retour de la haine de classe,"    ...  de la CFDT, des élus de La République en marche, blocages, polémiques quotidiennes : un sale  climat qui réveille soudain les accents assourdis de la haine de classe. Bien sûr, on sait qu ...  "
28,2020-02-15,Libération,1292mots,Par Sibylle Vincendon,Des idées pour prendre la clé des Champs,"    ...  calmes. Ils ont le potentiel, vu leur superficie, pour avoir un impact positif sur le  climat de la capitale. Remontons l'avenue telle qu'elle pourrait être dans dix ans. Un scénario ...  "
29,2020-02-17,Libération,697mots,Par L'association des professeurs de SCIENCES éCONOMIQUES ET SOCIALES (APSES),"Au lycée, des sciences sociales émancipatrices",    ...  ait tenu le même discours à propos d'autres sciences comme par exemple celles du  climat. S'il les avait présentées comme étant trop pessimistes et avait accusé leur enseignement de renforcer ...  
30,2020-03-14,Libération,916mots,"MAÏTÉ Darnault, Correspondante à Lyon","A Lyon, les écologistes tentent le doublé gagnant",    ...  pics de pollution rien qu'au cours de l'année dernière. Le sentiment d'urgence  climatique ressenti par une partie des électeurs lyonnais suffiratil pour que les Verts emportent la ...  
31,2020-03-14,Libération,766mots,Par MICHAËël Foessel Professeur de Philosophie à l'Ecole polytechnique,Une goutte d'eau dans un vase qui déborde déjà,"    ...  de destruction massive, précipité le monde dans des guerres inexpiables, exténué la nature, bouleversé le  climat. Et c'est d'une chauvesouris ou d'un pangolin qu'ils doivent à présent craindre ...  "
32,2020-01-16,Libération,899mots,Par LILIAN ALEMAGNA Photo MARC CHAUMEIL,"Retraites : pas révolue, la grève évolue","    ...  Fessenheim (HautRhin) en février. Il est question aussi de «mise en oeuvre du plan  climat», de «programmation pluri annuelle de l'énergie» et de présentation des «priorités sur la biodiversité». En ...  "
33,2020-01-16,Libération,1459mots,Par FRÉDÉrédéric Autran et Isabelle Hanne Correspondante à New Yo,Les démocrates à l'ère primaire,"    ... EtatsUnis DÉCRYPTAGE Procédure de destitution de Trump, tensions avec l'Iran Dans un  climat politique très chargé et à quelques jours des «caucus» clés de l'Iowa, le septième débat télévisé ...  "
34,2020-02-12,Libération,2076mots,Recueilli par Nicolas Celnik,«L'histoire de l'énergie est le summum de l'histoire écrite par les vainqueurs»,"    ...  réponses semblent parfois simples. Il faudrait opérer une transition énergétique : le pétrole a réchauffé le  climat, les éoliennes se chargeront de le rafraîchir. Trop simple ? L'historien des techniques François Jarrige, maître ...  "
35,2020-04-22,Libération,371mots,,À LA TÉLÉ CE SOIR,"        ...  Duperey, Julien Crampon. 23h00. Snapped : les couples tueurs. RMC STORY 21h05. Incendies en Australie : urgence  climatique. Documentaire. 22h05.  Climat : l'état d'alerte. Documentaire. LCP 20h30. Droit de suite  Le documentaire. Documentaire ...  "
36,2020-01-18,Libération,459mots,A.Mt (en Australie),Des sous pour éteindre la polémique,"    ...  a émergé dans les médias australiens vendredi. La politique nationale de lutte contre le dérèglement  climatique, dont le conservateur se dit fier, est largement basée sur la réduction des émissions de gaz ...  "
37,2020-01-23,Libération,50mots,,"Australie, Europe, Méditerranée, France, même combat climatique","        ...  rien n'est fait pour suivre les résolutions de l'accord de Paris sur le  climat de 2015, ce sera au tour de la France de subir des mégafeux dévastateurs pour la ...  "
38,2020-03-13,Libération,1610mots,Recueilli par Nelly Didelot,«Le mouvement pour le climat est moins générationnel que social»,    ...  né pour se pencher sur le profil des participants aux grandes marches citoyennes pour le  climat et délimiter les frontières sociales et idéologiques qui entourent le mouvement écologiste. Le résultat de leurs ...  
39,2020-03-07,Libération,1802mots,Recueilli par Nicolas Celnik et Thibaut Sardier,"«Face aux changements environnementaux, notre boussole émotionnelle indique une détresse chronique»","    ...  concepts pour nommer nos sentiments et mieux nous investir dans la lutte contre le dérèglement  climatique jusqu'à l'avènement du «Symbiocène», une nouvelle ère où prédomineront les émotions positives envers la ...  "
40,2020-01-09,Libération,1883mots,Par Thibaut Sardier,"Charbonnier, l'électrochoc écolo","    ...  temps», écritil, parlant d'«ubiquité des modernes». Le problème, c'est que l'urgence  climatique et écologique rend ce projet caduc et oblige à refonder un contrat social où la liberté ...  "
41,2020-03-07,Libération,1040mots,Par Matthieu Écoiffier Envoyé spécial à Avignon,"A Avignon, le vert Cervantes, épine dans le pied de la rose Helle","    ...  scolariser ses enfants. Il a milité dans une association cycliste, organisé des marches pour le  climat. Son programme est «financé». La gratuité totale des transports collectifs qu'il prône quand sa concurrente ...  "
42,2020-01-03,Libération,1753mots,Célian Macé,"Mali : Peuls et Dogons, des frères devenus ennemis","    ...  la cohésion de la société.  «Mais avec l'augmentation de la population et le changement  climatique qui a asséché les sols, chacun cherche davantage d'espace, explique Boureima Tall, qui gérait une ...  "
43,2020-01-07,Libération,350mots,Guillaume Gendron,"Quand Tel-Aviv boit la tasse, les quartiers populaires trinquent","    ... 'université IDC Herzliya,  «cet événement pluvieux devrait être un signal d'alerte. Avec le changement  climatique, les épisodes extrêmes (tempêtes, canicules, sécheresses) qui n'advenaient qu'une fois tous les vingt ans ...  "
44,2020-01-28,Libération,1057mots,Recueilli par CLÉMENTINE Mercier,James Casebere : «J'étais trop rebelle pour devenir architecte»,"    ...  en résine chauffée, l'artiste construit des maquettes qu'il photographie. Concerné par le changement  climatique, il imagine des architectures pour faire face à l'élévation du niveau de la mer et ...  "
45,2020-01-29,Libération,378mots,Renaud Lecadre,Total assigné en justice pour inaction climatique,"    «Si nécessaire, la bataille  climatique se gagnera devant les tribunaux», prophétisait Eric Piolle, le maire EELV de Grenoble. Nous y voilà : mardi, un collectif d'élus locaux, réunis sous la bannière ...  "
46,2020-04-21,Libération,819mots,Par Francis Wolff,Il n'y a pas d'alternative à l'humanisme,    Nous vivions avec la peur de l'aprèsdemain: le réchauffement  climatique qui menaçait l'humanité mettait en péril l'avenir des plus jeunes d'entre nous. Nous vivons aujourd'hui avec ...  
47,2020-01-17,Libération,773mots,Par MICHAËël FOEssel Professeur de philosophie à l'Ecole polytechnique,L'âge de feu,"    ...  pas à bout, de l'Australie à l'Amazonie, sont le symbole de la catastrophe  climatique en cours. Mais ils nous rappellent aussi que si nous savons détruire la nature, nous ne ...  "
48,2020-02-22,Libération,2439mots,Recueilli par ÉLISABETH FRANCK-DUMAS,«Le combat ahurissant d'un homme contre une immense puissance»,"    ...  travers cette histoire classiquement dégueulasse de l'économie contemporaine, Todd Haynes a su instiller un  climat de menace diffuse, qui n'est autre que celle ressentie chaque jour par tout un chacun ...  "
49,2020-01-10,Libération,561mots,Alain Auffray,"A mi-mandat, le pari écologique du Président","    ... Référendum. Pour le grand oral devant les 150 citoyens de la convention  climat, l'Elysée précise bien que c'est «à leur demande» que le chef de l'Etat viendra répondre ...  "
50,2020-04-23,Libération,821mots,Par Alain Duhamel,La sympathique chimère d'une concorde nationale,"    ...  crise avec des idées neuves et une énergie décuplée. Encore faudratil que le  climat de la rentrée s'y prête. En septembre, la crise sanitaire n'aura pas disparu et ...  "
51,2020-02-14,Libération,1751mots,Par MAÏTÉ Darnault Correspondante à Lyon,Remous-ménage à la MC2 de Grenoble,"    ...  ne sera pas reconduit en 2021 à la direction de la maison de la culture iséroise. Plusieurs rapports stigmatisent un déficit budgétaire chronique, une dérive autoritaire et un  climat social dégradé.  ...  "
52,2020-03-06,Libération,1020mots,Par Noé GAUCHARD,Traumatisme écologique : le nouveau mal du siècle ?,"    La jeunesse se mobilise pour le  climat, c'est désormais un fait avéré dont on parle de plus en plus dans les médias. L'on s'interroge sur les motivations de ces ...  "
53,2020-02-22,Libération,529mots,Alain Auffray,Le paradoxe atomique d'Emmanuel Macron,"    ...  la France décide de se passer de 1800 mégawatts d'énergie décarbonée en pleine urgence  climatique, le chef de l'Etat tient à faire savoir qu'il reste attaché à l'atome ...  "
54,2020-04-14,Libération,759mots,Par Luc Le Vaillant,Le soleil et la mort se peuvent regarder fixement,"    ... Ré/jouissances Anticipation illuminée d'une canicule salvatrice, remède  climatique paradoxal et sans doute illusoire contre une pandémie réfrigérante.  ...  "
55,2020-01-13,Libération,1234mots,Par elsa devienne,réécrire l'histoire de la plage à l'ère de l'anthropocène,"    ...  disparition, d'abord, car les plages sont aux premiers rangs des victimes de la crise  climatique. Entre 75 % et 90 % des plages de la planète sont menacées de disparaître en raison de ...  "
56,2020-03-19,Libération,968mots,Philippe Sands,De l'esprit d'ouverture à l'esprit des murs,"    ... Pour Philippe Sands, auteur de «Retour à Lemberg», des enjeux tels que le changement  climatique ou l'épidémie de coronavirus nous rappellent que la coopération mondiale est vitale et que le miracle ...  "
57,2020-01-18,Libération,436mots,A.Mt (en Australie),Une sécheresse d'une intensité sans précédent,"    ... Si l'absence de pluie est attribuable à un phénomène  climatique récurrent, son ampleur coïncide avec le réchauffement planétaire.  ...  "
58,2020-01-17,Libération,1234mots,Par Thibaut Sardier,Allumer des contre-feux face aux mégafeux,"    ...  changer nos paysages familiers à cause des désastres écologiques. C'est «la manifestation du changement  climatique sur l'environnement dans lequel vous vivez au quotidien», disaitil à Libé en mai 2019 ...  "
59,2020-01-22,Libération,347mots,Par Laurent Joffrin Directeur de la rédaction @Laurent_Joffrin,"Davos, la montagne de dollars","    ...  l'argent, qui se penche doctement sur les inégalités mondiales ou sur le réchauffement  climatique : il en est aussi le symbole éclatant. Les inégalités forment le fond de sauce de ces ...  "
60,2020-02-05,Libération,1894mots,Par Chloé PilorgetRezzouk et Alexandra Pichard,«Certains collègues nous regardent en tant que Maghrébins et non en tant que policiers»,"    ...  à la préfecture de police de Paris, perpétrée par un fonctionnaire de l'institution, un  climat de suspicion pèse sur les agents musulmans ou perçus comme tels. Trois d'entre eux, signalés ...  "
61,2020-01-24,Libération,570mots,Sandra Onana,"Marina Rollman, drôle d'époque","    ... A Paris, l'humoriste suisse stigmatise avec vivacité et un joli brin de folie les travers de la vie contemporaine, du crossfit à la menace  climatique.  ...  "
62,2020-03-18,Libération,1143mots,Par DOMINIQUE MÉDA,Tirer vraiment les leçons de la crise sanitaire,"    ...  transition écologique et de sobriété, sans laquelle nous ne parviendrons pas à stopper l'emballement  climatique. Nous devons adopter d'urgence d'autres indicateurs de référence : relativiser l'usage du PIB et ...  "
63,2020-04-22,Libération,966mots,Christophe Alix,"En France, les parapétrolières replongent dans la crise","    ...  remises du choc de 2014 et malgré le besoin de financement pour s'adapter au changement  climatique, les entreprises du secteur vont devoir couper dans leurs investissements, fragilisant toute la chaîne.  ...  "
64,2020-03-10,Libération,493mots,CLÉMENTINE Mercier Envoyée spéciale à Tourcoing,"Au Fresnoy, des lendemains qui changent","    ... Le studio des arts contemporains de Tourcoing propose une réflexion sur les mutations du monde actuel, entre robotique et réchauffement  climatique.  ...  "
65,2020-03-12,Libération,1553mots,Par Robert Maggiori,"Etienne Balibar, passion du temps présent","    ...  au sens que peut avoir «une politique ""anticapitaliste"" à l'époque du capitalisme absolu». «Changement  climatique» Ecrits vient naturellement s'ajouter à une oeuvre philosophique d'une grande densité, qui n'a ...  "
66,2020-02-21,Libération,1678mots,Par MATHILDE FRÉNOIS Envoyée spéciale à Menton,"A Menton, l'agrume ne compte plus pour des prunes","    ...  Côte d'Azur à la fin des années 80. Il y découvre alors «le meilleur  climat» pour l'horticulture. «J'ai créé mon entreprise de pépinière. Mais localement, il subsistait toujours le ...  "
